id,z_phot,z_phot16,z_phot84,lbol,r_eff_50_phys,z_dist_proxy,log_Sigma,log_Reff,log_lbol,z_asym_norm,density_group,size_group
14419,4.8167844,4.742775,5.0839877,44.527445141435194,101.3688073269726,0.3412126999999998,-2.860330768942951,2.0059043367543827,1.6486277772599482,-0.5661978584032746,Q2 (low Σ),Q3 (large)
15257,6.9201365,5.4584985,6.984527,45.176160720308175,96.35690251750648,1.5260284999999998,-2.8100062144002447,1.9838828307495502,1.6549093197929898,0.9156103572115462,Q2 (low Σ),Q3 (large)
16999,4.2059326,4.036469,4.3561344,45.218479343601494,123.57814740257558,0.3196653999999999,-3.0257172799428522,2.0919416802872877,1.6553159533258568,0.060256130316258476,Q1 (lowest Σ),Q4 (largest)
18804,4.3172913,4.0484204,4.3846164,45.080679388561705,104.11764122760248,0.3361959999999993,-2.8782080615547967,2.017524320660401,1.6539904524601403,0.5994889885661945,Q2 (low Σ),Q3 (large)
18892,4.729469,4.5304947,4.7732325,44.431549491761906,90.50174813927704,0.24273779999999956,-2.7627723500501284,1.9566569681544752,1.647691458952956,0.6394175114053112,Q3 (high Σ),Q2 (small)
19416,5.433182,5.3762856,5.471845,44.78734231080007,167.72615035565858,0.09555939999999996,-3.2951961389639335,2.2246007791819897,1.6511552920941794,0.19080697451010187,Q1 (lowest Σ),Q4 (largest)
21108,7.1364045,7.1396646,8.938638,45.80187686424168,81.31058340571161,1.7989733999999995,-2.6565607521559125,1.9101470771507543,1.6608832748397302,-1.0036244004497226,Q3 (high Σ),Q2 (small)
22773,4.401274,4.3050737,4.6128063,44.71586032302294,101.92125161603352,0.3077325999999996,-2.8632177783150623,2.008264748258536,1.6504615908961433,-0.3747799225691415,Q2 (low Σ),Q3 (large)
23575,5.6605954,5.6489077,5.6829195,45.11678358123938,95.52958794710352,0.034011800000000036,-2.8030875508535136,1.9801379044841074,1.6543381308088354,-0.31272675953637274,Q2 (low Σ),Q3 (large)
24081,5.6564054,5.6350102,5.679735,45.12505477427064,77.0447797884074,0.04472480000000001,-2.6162185669969644,1.8867432181888715,1.6544177420749122,-0.04325117160949982,Q3 (high Σ),Q2 (small)
24100,4.991886,4.966451,5.3239007,45.01194926187989,86.23758336823218,0.3574497000000001,-2.7152152076369633,1.9356965777992163,1.6533278206556032,-0.8576862702640407,Q3 (high Σ),Q2 (small)
29106,5.2048426,5.137303,5.2251773,44.92430182089689,114.10112156484168,0.08787430000000018,-2.9592483630665005,2.05728991336675,1.6524813363611335,0.5371866404625648,Q2 (low Σ),Q3 (large)
29110,7.1287746,6.862134,7.7414513,45.52570184121864,100.54216119836272,0.8793172999999994,-2.8435896556196,2.0023482163449646,1.6582566497644626,-0.39352813824998134,Q2 (low Σ),Q3 (large)
31581,4.1634083,4.042562,4.6560383,43.284262627548024,84.0964646424577,0.6134762999999994,-2.710375326716132,1.924777738740302,1.636330023458606,-0.6060278123213552,Q3 (high Σ),Q2 (small)
31645,4.7559195,4.652053,5.4521637,44.477834858454386,113.68773652076456,0.8001106999999994,-2.9604334745418424,2.0557136199330657,1.6481436380184225,-0.7403696763460363,Q2 (low Σ),Q3 (large)
32025,4.0433307,3.85347,4.2463555,44.25912070760635,84.81280966663823,0.3928854999999998,-2.7080699924968115,1.928461450693029,1.6460027815833804,-0.033506199643406474,Q3 (high Σ),Q2 (small)
32237,4.6121683,4.489664,4.719535,45.10744179033904,75.56104237564186,0.22987099999999927,-2.5994975562366185,1.8782979404470803,1.6542481973516756,0.0658525868856925,Q3 (high Σ),Q2 (small)
32986,4.152747,3.967366,4.1813374,43.34474066830301,88.70998326951835,0.21397140000000014,-2.756158458461775,1.9479724973389314,1.6369364089102216,0.7327642853203694,Q3 (high Σ),Q2 (small)
33332,4.5419765,4.3566737,4.600732,44.41585063544875,151.4941816207269,0.24405829999999984,-3.210403795479137,2.18039595337604,1.6475379839670772,0.5185125849028677,Q1 (lowest Σ),Q4 (largest)
33774,7.137637,7.1048284,7.169101,45.88339944965295,130.27219633898406,0.06427260000000068,-3.0651977563697597,2.1148517352442044,1.6616555868127834,0.020920267734609456,Q1 (lowest Σ),Q4 (largest)
35111,5.6563144,5.6359606,5.6770415,45.33600475701811,110.39002628754632,0.041080899999999865,-2.9265663010173633,2.0429298367631703,1.6564432452031106,-0.00908694794901769,Q2 (low Σ),Q3 (large)
36327,7.861698,6.1573277,8.024014,44.50352217986337,99.20324935216414,1.8666862999999996,-2.8418072835834756,1.9965258974828402,1.6483943840763386,0.8260918291412974,Q2 (low Σ),Q3 (large)
42014,4.551596,4.3562975,4.77851,43.842032938844355,191.7669702235892,0.42221249999999966,-3.420806802219418,2.2827738067714654,1.641890684017647,-0.0748805400124346,Q1 (lowest Σ),Q4 (largest)
42859,6.580927,6.420751,6.610401,45.11499437382575,79.06514917711044,0.18965000000000032,-2.638799154513573,1.89798509468169,1.6543209075439407,0.6891747956762415,Q3 (high Σ),Q2 (small)
43738,5.090068,5.0624433,5.212001,45.41512111110986,93.7992621780625,0.1495576999999999,-2.784348240502705,1.9721994222462678,1.6572004766839645,-0.6305813742789621,Q3 (high Σ),Q3 (large)
43932,4.235388,4.013985,4.4050517,44.25183242633032,124.4399173826422,0.39106669999999966,-3.0411380417715965,2.0949597141027336,1.6459312591280046,0.13230300611123705,Q1 (lowest Σ),Q4 (largest)
44053,5.438139,5.410855,7.1439586,45.215562939052894,126.5139810188023,1.7331036000000006,-3.046138974277201,2.1021385219055455,1.655287942228024,-0.9685142884706952,Q1 (lowest Σ),Q4 (largest)
