id,field,z_phot,M_msun,R_pc,Sigma,logSigma,f444w_flux,f150w_flux,color_mag,color_excess,z_N,emit_enhance,sersic_enhance,z_sersic,geom_factor,geff_factor,z_final,dmag_N,dmag_emit,dmag_sersic,dmag_geo,dmag_final
21037,primer-cosmos-west,4.4761047,316227766.01683795,99.04435864493556,10261.022481174505,4.011190639119526,0.2359730417165711,0.0140348338636526,-3.0641377865015396,-1.0374888440126693,1.5283358893573103e-07,1.455,3.671056845830528,5.610607929353642e-07,1.3,1.0162552280453327,7.412352532933709e-07,3.318739216212893e-07,4.828765559589759e-07,1.218328031920458e-06,1.5838264414965954e-06,1.6095719014873504e-06
21620,primer-cosmos-west,8.087144,31622776601.683792,88.58474492387647,1282721.1315080947,6.108132249351343,0.1855806706908963,0.0278040931979195,-2.0610600109053996,-0.0344110684165293,1.7087936312907074e-05,1.455,3.671056845830528,6.273078558261359e-05,1.3,23.719851160919756,0.0019343543663953146,3.71059822390487e-05,5.3989204157815864e-05,0.0001362181701199257,0.00017708362115590343,0.00420039713685473
22379,primer-cosmos-west,5.734882,1905460717.9632444,115.64072090795396,45355.35248624064,4.6566285464803565,0.1989237957899848,0.018613375048126,-2.5721540237075025,-0.5455050812186322,7.887470815011599e-07,1.455,3.671056845830528,2.8955353731736824e-06,1.3,1.1510601555809863,4.332816016276213e-06,1.7127425255662406e-06,2.4920403746988803e-06,6.287575173625016e-06,8.173847725712521e-06,9.408590434853946e-06
22483,primer-cosmos-west,7.1354685,19498445997.580414,62.23396554893685,1602489.442826864,6.204795177075635,0.2322433261055171,0.0418601668004091,-1.8603557203408296,0.16629322214804065,1.4997576317463522e-05,1.455,3.671056845830528,5.505695521109026e-05,1.3,32.72487163614646,0.002342251329547992,3.256682318298649e-05,4.738472773124535e-05,0.00011955465919285491,0.0001554210569507114,0.005086134138266239
22702,primer-cosmos-west,5.4311905,11220184543.019653,102.77250209722588,338139.78123166313,5.529096267343918,1.6509550620762117,0.0983629248104045,-3.0622595456358366,-1.0356106031469663,5.226026718009934e-06,1.455,3.671056845830528,1.9185041159643615e-05,1.3,4.075045236168673,0.00010163388375829733,1.1348172829553378e-05,1.6511591467000165e-05,4.165978755359992e-05,5.41577238196799e-05,0.00022069517445312526
25633,primer-cosmos-west,7.051051,12022644346.174131,76.65286982916518,651318.3124524713,5.813793288960593,0.4007163020978865,0.022411694292303,-3.1309058027690857,-1.1042568602802154,7.507928646329955e-06,1.455,3.671056845830528,2.756203285511671e-05,1.3,9.220477431652633,0.0003303756324843936,1.6303259908122252e-05,2.3721243166317877e-05,5.985019389506657e-05,7.780525206358655e-05,0.0007174015707163441
26495,primer-cosmos-west,5.019624,3162277660.1683793,70.6762484733498,201513.03755090426,5.304303149500682,0.4836864613690539,0.0379358632191581,-2.7637849017037763,-0.737135959214906,2.1417810258068646e-06,1.455,3.671056845830528,7.86259989705822e-06,1.3,2.414691786822355,2.468148201284582e-05,4.650818404765037e-06,6.766940778933129e-06,1.7073418743527304e-05,2.2195444366585497e-05,5.359515721686651e-05
28491,primer-cosmos-west,5.5851088,6456542290.346562,79.56627634394629,324632.5474047106,5.511392059697399,0.4767846246713418,0.0369712452976726,-2.776145406862951,-0.7494964643740807,3.884360435253683e-06,1.455,3.671056845830528,1.4259707967511282e-05,1.3,3.8926453954516096,7.216038252828265e-05,8.434781513769939e-06,1.2272607102535262e-05,3.0964562419209915e-05,4.0253931144972897e-05,0.00015669427972030486
28500,primer-cosmos-west,5.42897,2454708915.685034,75.64182650308877,136560.8191254051,5.135326113119686,0.2827961729428541,0.0176762112237641,-3.0102108633102995,-0.9835619208214292,1.5534116168638893e-06,1.455,3.671056845830528,5.70266235048085e-06,1.3,1.789216720293874,1.3264288475971913e-05,3.3731904666419774e-06,4.9079921289640765e-06,1.2383173954856302e-05,1.6098126141313195e-05,2.8803036457437474e-05
29372,primer-cosmos-west,5.3858166,2511886431.509582,93.85081376475873,90776.62708432063,4.957974041968396,0.092713590022699,0.0240589473584446,-1.4646669402322765,0.5619820022565938,1.2811810696565619e-06,1.455,3.671056845830528,4.7032885365112e-06,1.3,1.4277284824356278,8.729524706097026e-06,2.782049344353752e-06,4.047881796034709e-06,1.0213061291028173e-05,1.3276979678336626e-05,1.895592204748022e-05
29568,primer-cosmos-west,4.3603206,1096478196.1431828,94.09757458873746,39417.88049272446,4.595693268470539,0.102321798516941,0.0135168050322277,-2.1977352890729707,-0.17108634658410038,5.577892323034278e-07,1.455,3.671056845830528,2.0476759797780532e-06,1.3,1.122390303190349,2.9877791629122897e-06,1.2112239282721486e-06,1.7623308156359764e-06,4.446471893717215e-06,5.7804134618323795e-06,6.48788001799162e-06
30073,primer-cosmos-west,6.004138,3235936569.296281,87.42338542566257,134770.51460929262,5.129594886686175,0.1483744565906915,0.0272484766504912,-1.8400422842813522,0.1866066582075181,1.7718254496639796e-06,1.455,3.671056845830528,6.5044719466057055e-06,1.3,1.7737478191756852,1.4998480809235682e-05,3.8474700784240705e-06,5.598068964107023e-06,1.4124281370526802e-05,1.836156578168484e-05,3.2568787261914375e-05
30145,primer-cosmos-west,5.6646295,5495408738.576248,149.96190821601851,77783.63077444608,4.890888211227293,0.1785351625685437,0.0271329770197965,-2.0455657908433196,-0.01891684835444929,1.7541535134931675e-06,1.455,3.671056845830528,6.4395972643467655e-06,1.3,1.3392652862716705,1.121162779582253e-05,3.8090959566064195e-06,5.542234616862341e-06,1.3983407787925379e-05,1.8178430124302994e-05,2.434574042439421e-05
31319,primer-cosmos-west,6.3338737,38904514499.42805,130.8597623509306,723165.789203477,5.859237872788685,0.4927918206494132,0.1447580339479599,-1.3300520369004378,0.6965969055884325,1.42312296993812e-05,1.455,3.671056845830528,5.2243653212500076e-05,1.3,10.617538136987832,0.0007211086745190724,3.090272264569464e-05,4.4963461449485695e-05,0.00011344565152327937,0.00014747934698026318,0.0015658675909810055
31661,primer-cosmos-west,4.4626226,3235936569.296281,122.35028415048204,68808.19456463416,4.837640162687208,0.3731279340534352,0.0907542760863553,-1.5349766664797573,0.491672276009113,1.2660287654294075e-06,1.455,3.671056845830528,4.647663566347998e-06,1.3,1.2822717085378859,7.747437752509431e-06,2.74914653378389e-06,4.00000820665556e-06,1.0092273203038616e-05,1.31199551639502e-05,1.6823347324018882e-05
32535,primer-cosmos-west,5.7491784,26915348039.26914,81.89057825756488,1277562.7826397596,6.106382251651394,0.3174112312721148,0.1062767045157801,-1.1879605266075335,0.8386884158813368,1.573311140486404e-05,1.455,3.671056845830528,5.775714632904049e-05,1.3,23.582940246713395,0.001770708329907977,3.4164017331507845e-05,4.970864521734392e-05,0.0001254180497059047,0.0001630434646176761,0.0038450442836957853
33230,primer-cosmos-west,4.7521863,1318256738.5564048,102.99714741537544,39554.84926018769,4.597199733796823,0.071919217596356,0.0234851223250302,-1.2151303187383995,0.8115186237504708,6.126654063604322e-07,1.455,3.671056845830528,2.249129534223007e-06,1.3,1.1230287775150276,3.283588348678829e-06,1.3303860261767454e-06,1.9357116680871647e-06,4.883922728993413e-06,6.349099547691437e-06,7.13022150336513e-06
36162,primer-cosmos-west,6.410995,18620871366.628654,133.52391874334594,332454.3253859621,5.521731987698104,0.3434540238897118,0.0783277263996637,-1.604882720878679,0.4217662216101914,6.67558739432483e-06,1.455,3.671056845830528,2.4506460803876145e-05,1.3,3.9978168026724528,0.0001273640430085009,1.4495853844090903e-05,2.1091467343152264e-05,5.321510349050868e-05,6.917963453766129e-05,0.0002765675053574019
42656,primer-cosmos-west,5.6853933,17378008287.493763,137.01309082108364,294663.26742765197,5.469326000295916,0.2898292024245669,0.0884484564663009,-1.2886297084049034,0.7380192340839669,6.071367090064914e-06,1.455,3.671056845830528,2.2288333719532972e-05,1.3,3.501474663159777,0.00010145464654389273,1.3183806124120975e-05,1.918243791059602e-05,4.8398501726056744e-05,6.291805224387376e-05,0.00022030596578728712
43505,primer-cosmos-west,4.6754527,2398832919.019495,109.58652388039856,63582.24013154862,4.803335824925591,0.2077102761519006,0.0316444902507751,-2.042899697373895,-0.016250754885024588,1.04783138999947e-06,1.455,3.671056845830528,3.846648597533672e-06,1.3,1.2507326237634282,6.254467561015962e-06,2.27533695320892e-06,3.3106152669189785e-06,8.35289129864878e-06,1.0858758688243415e-05,1.3581403744960608e-05
44446,primer-cosmos-west,7.1314645,20417379446.695316,108.95758931533,547438.2711676807,5.7383351554707875,0.2203831928695332,0.036985065465734,-1.937880197461448,0.08876874502742238,8.969971636527343e-06,1.455,3.671056845830528,3.292927578317936e-05,1.3,7.334463545392094,0.0003139741446502593,1.9478045922862527e-05,2.834055681776498e-05,7.150501382852588e-05,9.295651797708365e-05,0.0006817861924095049
46914,primer-cosmos-west,5.654763,1949844599.7580414,113.61711005427549,48079.79977679936,4.681962650425377,0.1357305040745256,0.0137225431413186,-2.4881071429280133,-0.461458200439143,8.214947972296653e-07,1.455,3.671056845830528,3.0157540991841242e-06,1.3,1.1648735858580137,4.566863979057399e-06,1.7838532867453718e-06,2.595506532214516e-06,6.548626820263884e-06,8.51321486634305e-06,9.91681912853678e-06
47165,primer-cosmos-west,5.2337646,11220184543.019653,103.36663149948336,334263.84135705815,5.524089399780044,0.5199869366753537,0.0857592999455269,-1.9567780150935872,0.06987092739528311,5.1959886284919615e-06,1.455,3.671056845830528,1.907476962548299e-05,1.3,4.022325306573314,9.974240715612706e-05,1.128294594693052e-05,1.6416686352783906e-05,4.1420335959615094e-05,5.384643674749962e-05,0.00021658788519826695
50300,primer-cosmos-west,5.6961317,1023292992.2807536,150.08269342514518,14460.686041015677,4.160188897160439,0.0361195470620122,0.0096897224142075,-1.4285773995871418,0.5980715429017285,3.2637579344158684e-07,1.455,3.671056845830528,1.1981440908271076e-06,1.3,1.0271950870729656,1.599946040814043e-06,7.087160305923833e-07,1.0311818245119178e-06,2.6017368358560067e-06,3.3822578866128086e-06,3.4742386843424684e-06
50560,primer-cosmos-west,5.145899,1288249551.6931322,90.27714609838806,50314.65330068327,4.701694484476532,0.1204476543388125,0.0147577846265422,-2.2794429468166886,-0.2527940043278183,6.830786859492907e-07,1.455,3.671056845830528,2.507620686295065e-06,1.3,1.1765016764027574,3.83528592357089e-06,1.483286520067506e-06,2.1581818866982216e-06,5.44522913382196e-06,7.078797873968547e-06,8.328217565640272e-06
51657,primer-cosmos-west,4.7941256,2344228815.3199177,80.07213167615052,116382.41008247728,5.065887346453226,0.5143188459755925,0.0518810755272919,-2.4905586689632395,-0.46390972647436923,1.401416302492662e-06,1.455,3.671056845830528,5.144678911124193e-06,1.3,1.6209235440017837,1.0840870525381865e-05,3.0431368351091068e-06,4.4277640950837505e-06,1.1171528311326334e-05,1.4522986804724236e-05,2.354065124100475e-05
53626,primer-cosmos-west,5.6552424,9120108393.559114,104.23609330794172,267186.1089582233,5.426813875361847,0.2909487480419436,0.0579159938413428,-1.7525449487432552,0.2741039937456151,4.188229097746696e-06,1.455,3.671056845830528,1.5375227101189624e-05,1.3,3.1598715352776434,6.315886520512205e-05,9.094623930490125e-06,1.3232677818863132e-05,3.338688144027992e-05,4.3402945872363895e-05,0.00013714773320927897
54067,primer-cosmos-west,5.6564326,602559586.0743569,129.6591627943341,11408.898100421951,4.057243701209158,0.0968890875903879,0.0148911224344063,-2.033368579376618,-0.006719636887747793,2.22456624291921e-07,1.455,3.671056845830528,8.166509135072063e-07,1.3,1.0190577953821216,1.081878823370084e-06,4.830584219640308e-07,7.028500039576649e-07,1.773334926887147e-06,2.305335404953291e-06,2.3492700153880515e-06
55716,primer-cosmos-west,4.438319,7585775750.291851,100.42275056217166,239434.04490907965,5.379185902398424,0.7649282088433653,0.1069836707179532,-2.1357579553255746,-0.10910901283670427,3.6159002661752455e-06,1.455,3.671056845830528,1.3274175425983063e-05,1.3,2.8322551941840457,4.8874607988375974e-05,7.851827663562042e-06,1.142440925048277e-05,2.882450569660095e-05,3.747185740558124e-05,0.00010612986277268137
1498,gds,4.6633844,724435960.0749891,72.06188418034793,44405.71841943039,4.647438900702232,0.2639842770239923,0.0173095665429401,-2.9582296707598816,-0.9315807282710113,4.812191951491229e-07,1.455,3.671056845830528,1.7665830206972445e-06,1.3,1.1463408114998999,2.6326380775864305e-06,1.0449542051959407e-06,1.5204083685600937e-06,3.836086288563956e-06,4.986912175133143e-06,5.716700949720858e-06
2981,gds,4.812245,831763771.1026709,114.38734607843122,20234.57836965883,4.306094159375556,0.0561847295560008,0.0113358140459163,-1.7379139541495638,0.28873498833930644,3.4807318861984896e-07,1.455,3.671056845830528,1.277796461932957e-06,1.3,1.045014076740959,1.7359098769086531e-06,7.558313255803506e-07,1.0997345787194102e-06,2.7746997620649086e-06,3.6071096906843814e-06,3.769480403113905e-06
3099,gds,5.458368,1862087136.6628656,72.9155545516948,111483.28596912458,5.047209761056935,0.181626829523368,0.015943191399769,-2.6415118552143464,-0.6148629127254761,1.2224423091673726e-06,1.455,3.671056845830528,4.487655207701762e-06,1.3,1.5821323702974917,9.230083942090791e-06,2.654499746582294e-06,3.862297131277238e-06,9.744819466946332e-06,1.266826530703023e-05,2.0042872617769217e-05
5434,gds,4.1072683,3715352290.971728,136.0695016042382,63874.65084643369,4.805328539195503,0.6864845683178274,0.0962133106167711,-2.133489051126398,-0.10684010863752791,1.3070366381134874e-06,1.455,3.671056845830528,4.798205798097837e-06,1.3,1.252464266185862,7.812455695100363e-06,2.8381939978903247e-06,4.129572266930423e-06,1.0419171505750392e-05,1.3544922957475511e-05,1.6964531992478602e-05
14381,gds,5.44441,1513561248.436207,88.22444685490777,61897.37608355658,4.791672239059123,0.0536075598190383,0.0089458792891212,-1.9440075128375227,0.08264142965134758,8.212201776364796e-07,1.455,3.671056845830528,3.0147459550465606e-06,1.3,1.2408327066007565,4.863033998048339e-06,1.7832569578756565e-06,2.59463887370908e-06,6.54643766308435e-06,8.510368962009655e-06,1.0559944153301512e-05
14605,gds,6.9280586,35481338923.357605,128.9742241066029,678960.1412615158,5.831844279526041,0.1975415681650279,0.0997246369875122,-0.7421400824088284,1.2845088600800418,1.3168782713478316e-05,1.455,3.671056845830528,4.8343349931569284e-05,1.3,9.749304414952938,0.0006127082453979022,2.8595648329232815e-05,4.160666831903375e-05,0.00010497625055999241,0.00013646912572799012,0.0013304790499646618
16053,gds,6.9018006,5888436553.555884,86.51278858910993,250431.8174829798,5.398689505366855,0.0316598529864986,0.0152909375713085,-0.7901869466603356,1.2364619958285346,3.258128769539422e-06,1.455,3.671056845830528,1.196077592401509e-05,1.3,2.9599336347905467,4.602403384239082e-05,7.0749367297060125e-06,1.029403294172225e-05,2.5972494915405104e-05,3.3764243390026636e-05,9.993991966339423e-05
18537,gds,4.277338,5370317963.702533,154.45247659225817,71657.28914103362,4.855260374394431,0.3677325484244139,0.1003447819186911,-1.4100931950743258,0.6165557474145444,1.6643845635621566e-06,1.455,3.671056845830528,6.11005034615951e-06,1.3,1.2999837083665722,1.0325855679498969e-05,3.6141651585999827e-06,5.2586103057629755e-06,1.3267805747440642e-05,1.7248147471672838e-05,2.242231071267877e-05
22388,gds,7.18187,173780082874.93762,51.617490766362046,20761386.32351068,7.317256349780897,3.039027609559394,1.474161365440343,-0.7854740514055346,1.2411748910833356,0.0001611579249918333,1.455,3.671056845830528,0.0005916199038011124,1.3,1480.420500935325,1.1386001046531171,0.00034994998769465675,0.0005091772320957256,0.0012846862980247788,0.0016700921874322125,2.472438712726569
23636,gds,7.1328406,11748975549.395304,89.84060419451028,463345.3397946554,5.665904799359628,0.2018790045253935,0.0257149982783489,-2.2372616374010406,-0.21061269491217027,6.260022464841717e-06,1.455,3.671056845830528,2.2980898324610083e-05,1.3,5.932468347289507,0.0001772334874739361,1.3593466065355753e-05,1.9778493125092622e-05,4.990238665778921e-05,6.487310265512598e-05,0.0003848576280919977
23868,gds,8.927632,4168693834.7033467,90.87535500375512,160678.54353487247,5.205957886430092,0.0482012957081497,0.0038566865046303,-2.742110936482285,-0.7154619939934146,2.195848813958684e-06,1.455,3.671056845830528,8.061085820891871e-06,1.3,2.007265450034651,2.1034960775452607e-05,4.768225114980282e-06,6.937767542296311e-06,1.750442545080942e-05,2.2755753086052247e-05,4.5676836959152064e-05
29303,gds,5.9859753,7244359600.749891,130.32232675744794,135772.70698723043,5.132812476894959,0.1427009106583435,0.0387685594118729,-1.4148677027756484,0.6117812397132218,2.6609072112975087e-06,1.455,3.671056845830528,9.768341634153538e-06,1.3,1.7823945620545292,2.2634350711707956e-05,5.7780865936153895e-06,8.407115993710392e-06,2.1211684345293372e-05,2.7575189648881386e-05,4.914986807778852e-05
32147,gds,4.603241,11481536214.968842,104.21841686410552,336481.49419560656,5.5269611838951045,0.7729359760106792,0.1470407808374361,-1.8017643038436812,0.22488463864518904,5.2735623366783975e-06,1.455,3.671056845830528,1.9359547117977268e-05,1.3,4.052452284042192,0.00010198973321715025,1.1451395113961232e-05,1.6661779890813593e-05,4.2038722427417645e-05,5.4650339155642935e-05,0.00022146789173496567
32402,gds,4.9424376,1348962882.591656,111.45010928298252,34569.184140186175,4.538689129973524,0.0593542241531166,0.0123720129821576,-1.7025281636208214,0.3241207788680489,5.7938608020924e-07,1.455,3.671056845830528,2.126959236131046e-06,1.3,1.1005172973199344,3.0429820590735938e-06,1.2581208876321387e-06,1.8305658915047621e-06,4.618633297424343e-06,6.004223286651646e-06,6.607751583931283e-06
35367,gds,5.489472,2511886431.509582,63.37424282665511,199078.591844252,5.299024560159016,0.5067387934562625,0.0316332039183867,-3.011602430178226,-0.9849534876893555,1.8972989751713395e-06,1.455,3.671056845830528,6.9650923913899905e-06,1.3,2.389133382908888,2.1632695171508885e-05,4.119932377188037e-06,5.9945016088085944e-06,1.5124505957634983e-05,1.966185774492548e-05,4.697480070840713e-05
37563,gds,5.7131443,5623413251.903491,144.5669394743945,85646.99961341442,4.932712153359186,0.0920345170697569,0.044016996191488,-0.8008258392467782,1.225823103242092,1.8619995373261433e-06,1.455,3.671056845830528,6.835506148434414e-06,1.3,1.3919903159366305,1.2369445872089802e-05,4.04328062183576e-06,5.88297330477103e-06,1.484311300640408e-05,1.9296046908325304e-05,2.685991043224778e-05
39509,gds,4.2876787,676082975.3919818,107.79712363249556,18519.778238010113,4.267635781990347,0.060372530867125,0.0119169678199175,-1.7616840390704112,0.26496490341845913,3.0022121833644026e-07,1.455,3.671056845830528,1.1021291588375706e-06,1.3,1.0394149319345103,1.4892403560010505e-06,6.519220923689368e-07,9.485466443968031e-07,2.393243060139147e-06,3.111215978180891e-06,3.233844344194452e-06
41129,gds,7.1333513,1659586907.4375632,68.40762320978455,112886.27035578659,5.052641124641451,0.1288182263516576,0.0039586570848964,-3.7810735805374893,-1.754424638048619,1.1612990061668248e-06,1.455,3.671056845830528,4.263194666644911e-06,1.3,1.5931558184586598,8.829513404903446e-06,2.521728751089912e-06,3.669115332835822e-06,9.257409595016288e-06,1.2034632473521175e-05,1.917304474820179e-05
44531,gds,7.1240745,3890451449.942805,98.9594943584412,126454.76306073046,5.101935192178124,0.109727092416687,0.016045085866518,-2.0874295642023797,-0.0607806217135094,1.8818763661797914e-06,1.455,3.671056845830528,6.908475117071e-06,1.3,1.703250251577542,1.529692057551888e-05,4.086442607280133e-06,5.9457739935925935e-06,1.5001563108549282e-05,1.9502032041114066e-05,3.321684098030082e-05
45202,gds,7.1312556,3981071705.5349693,89.27772862245315,158987.82284486992,5.201363862221082,0.2138231328500452,0.0102181115234466,-3.3017101249387686,-1.2750611824498983,2.1345455319290344e-06,1.455,3.671056845830528,7.836037987725047e-06,1.3,1.9914091008010222,2.0286184571871647e-05,4.635106729440105e-06,6.744080291335352e-06,1.7015740290266244e-05,2.212046237734612e-05,4.405089009217368e-05
