id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys
33230,primer-cosmos-west,150.12923549364174,2.301743957339333,0.008525211605378079,0.0038559605036509173,-99.0,-99.0,0.023985042179985892,0.0037106937382083366,,,0.020581698549176554,0.010484042211173527,0.02510794484004525,0.0208746067241587,0.023485122325030253,0.0030997516174500633,,,0.011970360599420977,0.01090577967780748,0.024265949612113938,0.002550852180981464,,,0.06619143070911908,0.0017871303018242178,0.08439647213485788,0.001711593757005435,0.06957700309799968,0.0031794845931621073,0.0005987517973247139,0.0037160110976246882,0.07191921759635601,0.002538527089182018,-99.0,-99.0,0.011953413621971195,0.004764283581522793,,,0.017761482545695467,0.0047451666926289614,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7521863,4.4626517,4.79407,0.2,0.1066350864431312,43.693428344647614,0.13010465149878286,-17.610550643974662,0.06819793252574691,0.3095353162288666,0.39999404549598694,0.5889745545387267,79.7043229890013,102.99714741537545,151.6590051797132
36162,primer-cosmos-west,150.12915260684125,2.3158154162345532,0.030623237606761465,0.004783623407762931,-99.0,-99.0,0.06432678668710909,0.004689737483020123,,,0.05363551481874875,0.015059837005722703,0.022673692688050563,0.028647037299541215,0.07832772639966379,0.003976670242418292,,,0.045356078325619574,0.011251964705320226,0.1002978316426929,0.0032595152709937597,,,0.14822215096243066,0.0023642695904652878,0.44335720810976176,0.0026342443890818063,0.16150886373103152,0.003826765852548281,-0.008370402383903474,0.004501740667934278,0.3434540238897118,0.0033378003806123885,-99.0,-99.0,-0.006863708068175588,0.00560867385251017,,,0.022635801103011846,0.006933825507449409,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.410995,6.3461018,6.469876,0.5,0.1509191486591615,44.8032159489097,0.1937738280172946,-19.568531734170094,0.11248199474177589,0.5447060990333558,0.6067659556865692,0.6751433515548706,119.86712870869239,133.52391874334594,148.57093607224314
42656,primer-cosmos-west,150.07778985191382,2.3503723579227365,0.07220035955503286,0.004699119323792405,-99.0,-99.0,0.1047807906451788,0.004591444578096003,,,0.0918317646552536,0.014358884289239855,0.09610219030857382,0.02509141127511889,0.0884484564663009,0.0038450477464545647,,,0.08908890443255217,0.012010081326323254,0.09343584554816153,0.0032162359310289146,,,0.10762226866406638,0.002741798078005664,0.2566041212041288,0.0026205297885518665,0.14245094344225517,0.00449471661800989,0.0066485198395680265,0.007136481553385236,0.28982920242456695,0.003808885754645078,-99.0,-99.0,-0.005574451998357948,0.00668801918005911,,,0.05442535441374677,0.006282002097531368,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6853933,5.6423965,5.694129,3.9000000000000004,0.14686902692641501,46.260879845907674,0.3771188657108685,-19.814370654938724,0.1084318730090299,0.48300702452659605,0.5826111137866974,0.706486566066742,113.58912274871696,137.01309082108364,166.14497346478217
43505,primer-cosmos-west,150.0633371231677,2.3549759118132676,0.025884462440966354,0.006084355557374608,-99.0,-99.0,0.03696816775315675,0.006242641165188277,,,0.01162600345059161,0.014355202130453677,0.04257509132980273,0.025883813732149603,0.03164449025077516,0.005143344908434899,,,0.020639260845137668,0.011562482785727501,0.059714120774595314,0.004203725221733987,,,0.15813459654661863,0.003417019944651307,0.2742869724348587,0.0034380702115760363,0.17846040062297586,0.005917160714964932,-99.0,-99.0,0.20771027615190066,0.0048976569594153295,-99.0,-99.0,0.023364677655073274,0.009941089980785588,,,0.03986816432300948,0.006409744846538734,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6754527,4.4929667,4.7346244,0.8,0.1289861501104102,44.40569348772632,0.22300437829277062,-18.2588908483399,0.09054899619302503,0.32573395013809203,0.4223190248012543,0.6092640137672424,84.52390067500117,109.58652388039856,158.09641875734198
44446,primer-cosmos-west,150.10690911630107,2.360047767613252,0.011162692919994787,0.004327784644491407,-99.0,-99.0,0.04033504535490995,0.004144592611917077,,,0.03554723526670444,0.01401891411538734,0.021546899549514366,0.022907770331179623,0.036985065465734046,0.0034523784586546888,,,0.03996928459728013,0.011811677842543857,0.05692440763085171,0.002880767161077045,,,0.055563847926984565,0.0019463189538551006,0.13974735944385913,0.0019396492381083355,0.271535716804404,0.004157416691302739,0.0005524395863337615,0.0023534338386821323,0.22038319286953328,0.0034133607334251646,-99.0,-99.0,0.0006950591190794622,0.0051255315217820785,,,0.001364756992472865,0.005662493331871326,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1314645,7.051945,7.176915,2.8000000000000003,0.14796197789080456,46.04366739900886,0.3844393902464647,-19.331198491900594,0.10952482397341967,0.42204692363739016,0.5270058512687683,0.6707552433013916,87.2575043840057,108.95758931533,138.67753869295305
46914,primer-cosmos-west,150.07834018465627,2.3726831628688827,0.021439351000152467,0.004908922387865197,-99.0,-99.0,0.01021203594182757,0.0048340297227074756,,,-0.014065976065881208,0.013221435961000515,0.0032615994881610827,0.02328751772591333,0.013722543141318693,0.003935365485672912,,,0.010270416840978932,0.011365364301657207,0.012284761333287817,0.0032506035675006735,,,0.029858518745894007,0.0026003126837510454,0.07462705723671692,0.0025016032142305346,0.08194509283601908,0.004618997898901588,-0.00663291640218171,0.006785718016966009,0.13573050407452564,0.003878033318318617,-99.0,-99.0,-0.0025041566022265265,0.006795002888616155,,,0.013931810743844931,0.005817001632327791,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.654763,4.8327403,5.6759367,2.0,0.13113202496739418,44.823224277439394,0.12175887927838785,-17.61938173389842,0.13113202496739262,0.362664635181427,0.48173464834690094,0.6916259884834289,85.53444911965288,113.61711005427549,163.1199796808727
47165,primer-cosmos-west,150.07423597385812,2.373887226537977,0.0800425713700515,0.005599790317732009,-99.0,-99.0,0.09043653202853338,0.005546449964623672,,,0.08171060492571149,0.014178884193348913,0.11079268257685464,0.026067789288516482,0.08575929994552696,0.004598664842916508,,,0.06440846885958833,0.011995092743518034,0.09287217882457999,0.0038389014498542676,,,0.20442084051511747,0.0030784993836954397,0.24326782381522347,0.002882956730626072,0.729192494135977,0.005379582320287725,-99.0,-99.0,0.5199869366753537,0.0045543719880298626,-99.0,-99.0,0.015176360534747616,0.010448877069436672,,,0.04582579324154879,0.006560475367854466,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2337646,5.2158976,5.2572618,2.3000000000000003,0.15260665279522478,45.58907930902709,0.23451823912440195,-19.56849778809148,0.11416949887784078,0.36021395921707156,0.4209648072719574,0.5098370313644409,88.44944503711562,103.36663149948336,125.18893654640505
50300,primer-cosmos-west,150.12941197066553,2.393662555256823,0.0028891091407437937,0.00427380770695511,-99.0,-99.0,0.005660451486836468,0.004057228968643756,,,0.0015488798929865534,0.011105479609126985,-0.0011463289123322049,0.02445178641067413,0.009689722414207505,0.003350568231318934,,,0.021759261858743436,0.009854291432570838,0.010108921884475913,0.0027597208889474,,,0.013353832838422966,0.0017576809069785844,0.029568292440641783,0.0016470937030982685,0.016233284151197378,0.002992781264831398,-0.00624842268703815,0.0020898590027698316,0.03611954706201227,0.0023652430888447128,-99.0,-99.0,-0.01256706515022116,0.007153978762785114,,,0.008330124529889422,0.005275238818554795,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6961317,5.699774,6.350695,0.5,0.2389749481458371,43.58742661508635,0.30864357567763023,-16.937448374384132,0.2005377942284543,0.43891573667526246,0.638830691576004,0.9640505003929138,103.11598490109166,150.08269342514518,226.48770261785947
50560,primer-cosmos-west,150.10104157507683,2.395235378443164,0.010675454809205778,0.00449950515055197,0.022482092099400188,0.011298157901954107,0.018504801363855645,0.004312081821198854,,,0.02412800910023023,0.01333140190068929,0.014851388120856705,0.015680437412846294,0.014757784626542253,0.0035612240260869264,,,0.021052351667799295,0.011138737770261233,0.031927411392002523,0.0029821584263880294,,,0.09973860892108533,0.002193420786160156,0.08570414677468209,0.002026257276313702,0.1139554476754162,0.0037689302247212817,0.002765481908303771,0.0028439068672798952,0.12044765433881256,0.0030296004592000963,-99.0,-99.0,0.01765493501991728,0.00704114607971758,,,0.015082418016306985,0.006366947795451799,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.145899,4.8318086,5.180961,0.4,0.10552255493140503,44.02199696159596,0.36061907276932176,-17.434969123823286,0.06708540101401894,0.2937570023536682,0.3645237237215042,0.5188308358192444,72.75121505992169,90.27714609838806,128.49250711974878
51657,primer-cosmos-west,150.11024715996857,2.4022096081685143,0.027660560600794387,0.005145965601341407,-99.0,-99.0,0.035932389331003005,0.004926851161025913,,,0.03945927755920095,0.013479017406541175,0.04543664937792523,0.024706606273981194,0.0518810755272919,0.004021276217797993,,,0.03685519414806214,0.011119322470076354,0.0644518891645578,0.0033539092636682526,,,0.28900787986183857,0.002645327747463763,0.7079576702129073,0.002916168404756928,0.48855924610501283,0.004311772098344461,0.006703523478992933,0.0026097143282642612,0.5143188459755925,0.003543351042874141,-99.0,-99.0,-0.002307784528836417,0.007043182742338143,,,0.026588938639747085,0.006044749306372994,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7941256,4.773656,5.686648,1.4000000000000001,0.28748534226216027,45.05871301605328,0.29557992632331986,-18.177887340483117,0.24904818834477638,0.26994505286216736,0.31227098405361176,0.44395374059677123,69.21896981114942,80.07213167615052,113.83805793842559
53626,primer-cosmos-west,150.12873539862363,2.4163333958913404,0.045995073047806374,0.0062322001556307585,-99.0,-99.0,0.05743936366880789,0.006004058355347217,,,0.03672866692689883,0.014252582005912,0.0498970685546771,0.02734819896541971,0.05791599384134286,0.005426193228589082,,,0.04878446542756606,0.012157769142081007,0.053628727050951314,0.004484703322049675,,,0.0738801216913304,0.0028252052288543278,0.17293524079157283,0.0027673516214142095,0.18261809786916852,0.005664855422954023,0.0007945744060360003,0.005271396400404131,0.2909487480419436,0.004555054350226432,-99.0,-99.0,0.004926143719305504,0.00838153056321426,,,0.03520093209972537,0.007069165748577799,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6552424,5.620447,5.681405,2.7,0.15048782451686216,45.57896579001651,0.3071846996250515,-19.186536846909597,0.11205067059947993,0.3564532232284546,0.4419792592525482,0.5742964100837707,84.0656900941298,104.23609330794173,135.44168178648025
54067,primer-cosmos-west,150.11507176793666,2.4196832960705383,0.005463111625196901,0.004810047449216932,-99.0,-99.0,0.012951296184473363,0.004272361481385129,,,0.0033908495925027214,0.012927814708725251,0.0015556485077086251,0.0241260514953609,0.014891122434406306,0.006170033232672562,,,0.007357962546665649,0.010984224483223726,0.014676844515224887,0.005027298821673024,,,0.022076769216731806,0.002342248219058536,0.047623129021920285,0.0022896203282624203,0.05160620060659543,0.006354870895297318,0.0028596240418005737,0.005477166399159802,0.09688908759038793,0.004967050860452438,-99.0,-99.0,-0.004817718692164389,0.005592284225543957,,,-0.005428489601596776,0.005484970942822575,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6564326,5.670108,8.4854145,0.5,0.47006534633129393,43.93581869286534,0.2051880398404904,-16.420082718361684,0.4316281924139087,0.38958029985427856,0.549839198589325,0.8296872067451477,91.8680509681146,129.6591627943341,195.6509264594909
55716,primer-cosmos-west,150.1316986670536,2.4356820832503256,0.11464721058356879,0.00600019052286846,-99.0,-99.0,0.10107335280235989,0.005916640755468387,,,0.0952956696594476,0.010479377031556067,0.055276079772557614,0.025547444570089162,0.10698367071795324,0.004944216577075386,,,0.0882309551508674,0.010132075037404303,0.13909310627490942,0.0040201039049458116,,,0.4686996467810667,0.0033693140089497567,0.8805927367283504,0.0034821153454839115,0.6846172363714638,0.005244186194873543,-0.0017696525765869614,0.004057883465025073,0.7649282088433653,0.004409033253098954,-99.0,-99.0,0.052055547083793466,0.006117830230063269,,,0.11232394460979092,0.005634722268575612,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.438319,4.3670125,4.6310577,1.9000000000000001,0.17365870484483859,45.390466503432926,0.24429388594473456,-19.52827176095274,0.13522155092745436,0.3128171992301941,0.37782563269138336,0.4882189857959747,83.14407719264135,100.42275056217166,129.76433885933045
1498,gds,53.05703129811096,-27.874368711785543,0.009595228375688884,0.0014187106796408958,-0.0031947563253870923,0.004869297166555722,0.012070720363163248,0.0012235843919023385,,,0.005146999290941913,0.005042576493760873,,,0.017309566542940105,0.001191768898390805,,,0.022166274860890983,0.006477623455741204,0.03896159796466875,0.0010504393087142781,,,0.18590129908374464,0.0012625003809866057,0.2098022350499215,0.001288687349887388,0.2550324711054743,0.001777716418458416,0.0045632954019029955,0.0022110684791440483,0.2639842770239923,0.0015442153270053308,,,0.005018017968479048,0.002733405349083892,0.014753541693546502,0.00648052698515743,0.013643992718284818,0.002000533148464232,,,0.01620938254782132,0.005531872309612273,,,,,,,,,,,,,,,0.00936379523641325,0.0033709259841667423,,,,,,,,,,,4.6633844,4.5675335,4.7987337,1.4000000000000001,0.15817640347638973,44.65977117659234,0.372406293871747,-17.049821320811702,0.11973924955900372,0.26047893524169924,0.27737143635749817,0.31367998600006103,67.67316458142663,72.06188418034793,81.49494813768518
2981,gds,53.087727002416266,-27.87124065648318,0.010349164750516365,0.0007295353613673805,0.013427501216999057,0.005215440089178583,0.011195083840098208,0.0006716769409625716,,,-2.1672664382239025e-05,0.004065269511230202,-0.01022305735880599,0.0177371536578551,0.011335814045916326,0.0006545379948242308,,,0.007985446855538224,0.005163926440105051,0.01235001353032956,0.0006435877114054711,,,0.028296939216220396,0.0006031258181133128,0.0582742231966499,0.0007536197977557672,0.048819506615409396,0.0008822025729825644,-0.0006756342170290194,0.0022064924931757255,0.05618472955600084,0.0008327398951955261,,,0.007812318998273037,0.0020777597591379923,0.019074786819242313,0.006633573980666093,0.014158488163275189,0.002225922963842245,0.008792439433268009,0.010029649145699631,0.004224576000925242,0.005024599491613728,,,0.010639753727359093,0.00048083971727039477,0.01083838636398862,0.0005736635463978255,0.011292814438770242,0.000786697347454964,0.01613792378571992,0.0005873962676920694,0.039615676465577516,0.0006245219622903106,0.02717980366911145,0.0005746526159322502,0.0025536805940269795,0.0025587964908218874,,,,,,,,,-0.02621077354822149,0.0505421878479409,4.812245,4.763963,4.8522563,2.2,0.15024111845671495,44.37364990645199,0.16883006187354455,-17.119080989513087,0.11180396453933028,0.36245542883872983,0.446903720498085,0.6073356103897094,92.77236387822744,114.38734607843122,155.45072789721976
3099,gds,53.06411369523224,-27.870929225405476,0.00881226198107855,0.0021218864151149193,0.006757676447355306,0.00610527507552101,0.017455909309242627,0.0018206800907599665,,,0.00933663461710201,0.005783642935295219,,,0.015943191399769054,0.0017316350086034494,,,0.021419269503087562,0.007308865257219824,0.015359823868466614,0.0014224868874159796,,,0.034977695224946204,0.0011721007723905737,0.08327362493139877,0.0012641251068048632,0.18367321347830337,0.0022605401369867975,-0.00014300076203230264,0.0024368040017826277,0.18162682952336806,0.0018026992507930732,,,0.0038470420481300153,0.002600296005278827,0.011631742620056599,0.0070725768499661544,0.0069934360786111,0.002399886795170988,,,0.024438739996978792,0.005762915567738685,,,0.016289324467486797,0.005432359433456377,0.012895285659386652,0.006707915002165038,,,,,,,,,0.00567602022718164,0.003276202840486116,,,,,,,,,,,5.458368,5.4159284,5.483899,2.7,0.14919722560548032,45.20457772118289,0.26305149403679473,-17.658893012927248,0.11076007168809454,0.2679373645782471,0.30344949662685394,0.3898963594436645,64.38238237503667,72.9155545516948,93.68777863382303
5434,gds,53.1247677388974,-27.866299033357972,0.06184935950007442,0.002568552727279903,0.07282818591785624,0.006359139011132017,0.07862075382247878,0.002689407490220032,,,0.08251986242179143,0.006530432188266751,0.049765804523806224,0.022905135318863717,0.09621331061677116,0.002259393477231759,,,0.06871003580499037,0.007981538973608109,0.1600060236372856,0.002089939955407041,,,0.3766732444744965,0.0022790950339234063,0.6043607891552061,0.002628065627153848,0.6475127191257078,0.003485805260767741,0.012606803642485181,0.0027457737095165436,0.6864845683178274,0.0030696304872657753,,,0.0280181705806769,0.0025804738071632674,0.05678662902255481,0.007420948661092487,0.06221145927115237,0.0024644846342330084,0.014947434445399295,0.013884414953945927,0.07187647396102784,0.006996785375096367,,,0.12004020360298286,0.0030427144409668756,0.16687635123642014,0.003757339095724962,,,,,,,,,0.028349286412558305,0.0032447038810712457,,,,,,,,,0.10298500763681948,0.13726141397742983,4.1072683,4.044707,4.247403,1.3,0.16711142087794628,44.94851852130473,0.36697479374953035,-18.946371215886643,0.12867426696056228,0.4639588284492493,0.4948577731847763,0.5282300066947937,127.57331494599576,136.0695016042382,145.24576077847325
14381,gds,53.060545585361965,-27.848395272139655,0.010914518801120987,0.0020130773527009703,0.0047318831690074175,0.004365781317996641,0.010100746650964816,0.0016860045579898228,,,0.007031000063435401,0.0028692148045616106,0.020545588980940638,0.015080415586340575,0.008945879289121293,0.0016653838403898494,,,0.014225559310595475,0.004429781126242221,0.012769614939020927,0.0014165061693919073,,,0.012299974793804194,0.0012116972218636822,0.03373652251927205,0.0012405840462640261,0.06862844937537946,0.0023262626289540333,0.0007691790483768737,0.0025274446457849114,0.05360755981903839,0.0016370414750984637,,,0.0007059026839507378,0.0018134725635600335,0.010278741912637425,0.0055340891288208115,0.01698967491458091,0.0016459775224325916,,,0.011716324074937234,0.004116835249153854,,,0.02233925173671355,0.0042095338848933935,0.008232746893200847,0.005166153979161198,,,,,,,,,0.0004961520196224546,0.0019871692886957214,,,,,,,0.014903375972058321,0.027316835442581407,,,5.44441,5.397123,5.474499,3.0,0.14913545522824045,44.89864386032916,0.13497443728538688,-17.44868786957614,0.11069830131085467,0.2947069478034973,0.3666699230670929,0.526665461063385,70.90943603112002,88.22444685490777,126.72097179729688
14605,gds,53.10604518883795,-27.84821941904518,0.02670110764729762,0.0025530968678694104,0.0634122587195437,0.0051468007105479234,0.09666507914196325,0.002408086640666395,,,0.07560410100932963,0.004048482716661753,0.1071994928784671,0.020638083993162127,0.09972463698751229,0.0023440135889440054,,,0.06992397282914986,0.004991394659872054,0.08606944388329608,0.001928207905018876,,,0.09008085872591289,0.001312670930824579,0.1888270909435157,0.001508345755552815,0.4060090910550391,0.002494256157762698,-0.005801817441870506,0.0033627303420481563,0.1975415681650279,0.0017806785586762918,,,0.0014256932944446722,0.0023133633378051672,0.0078117528886824696,0.006106143545168189,-0.0077536043347875274,0.0019983574875072105,0.02337159356311679,0.011226243357902567,0.01667557370409139,0.006108349554255749,,,0.08381627667366721,0.003987122885607645,0.07740472384945256,0.005072450437799036,,,,,,,,,0.011247958670713753,0.002845198893878178,,,,,,,,,0.03989960335142882,0.18463255890922892,6.9280586,6.897498,6.949677,2.5,0.15072505397021807,45.848598308294676,0.13396508169507065,-19.97840232877564,0.11228790005283429,0.5599704170227051,0.6131451725959778,0.6683185410499572,117.78898911064839,128.9742241066029,140.57986450913882
16053,gds,53.14340602720109,-27.844804204263163,0.004790257489480129,0.0022530451268470363,0.012066938146627383,0.003308804836892795,0.013530723534524612,0.0019260251178743449,,,0.012315270671062285,0.004051635539615809,0.009174184333322552,0.016088093807919167,0.015290937571308501,0.0018628325652168746,,,0.018720838912372743,0.0049970800603068195,0.02404418971050515,0.0015975300190887937,,,0.014772402942719384,0.0011838459879923784,0.03245931038227738,0.001149852854206662,0.047101029553629374,0.002071318017287721,-0.006353759990678386,0.004303937447316439,0.03165985298649867,0.001497735225563604,,,0.0007345785306316597,0.001988398104925352,0.006468997136767642,0.005188014755873904,-0.0013643293424463656,0.0020951914305325373,,,-0.0026372129566284617,0.005739864044000309,,,0.010857166350799039,0.0032554448580996175,0.015676701513946265,0.004286376448673885,,,,,,,,,0.0008320752389752822,0.002304354960080138,,,,,,,,,,,6.9018006,6.8568225,6.9816723,2.0,0.15561003184236433,44.70670447360516,0.19748264277743804,-18.191378539819407,0.11717287792497721,0.30291409730911256,0.4103592336177826,0.6727097487449646,63.86098109729172,86.51278858910993,141.82207077911949
18537,gds,53.116682410199424,-27.839793141044453,0.08521475350235566,0.0024129736449807707,0.07005525623984069,0.0049712852986443035,0.09142589630063387,0.0022147070294438204,,,0.07475975651911387,0.003799534707684246,0.09364290224485688,0.012997003406827022,0.10034478191869116,0.002163778305680143,,,0.06596406236344808,0.004746439013226205,0.13459245349956034,0.0018747965694664635,,,0.3335603143382526,0.002009617312839458,0.4012368509848297,0.002076235474566142,0.33088019455364104,0.0028479911158614084,-0.0009652538184063612,0.0029904633035606662,0.36773254842441394,0.0022526814020689765,,,0.03167281419182366,0.002445203866176675,0.07737656579744383,0.005485141881392794,0.07350660251421147,0.002190274823646667,0.014749362477598092,0.010367459828872015,0.07004730818729114,0.006894724044761258,,,0.118388662328126,0.0029020143643445698,0.1351012583623679,0.003581008648512931,,,,,,,,,0.0290613411311598,0.0022496567191269885,,,,,,,,,0.15138077091182756,0.051952950439932984,4.277338,4.2619643,4.5953007,1.2000000000000002,0.20883946415967114,44.77376444193816,0.3441564706636592,-19.249148090335602,0.17040231024228625,0.5142924094200134,0.5716237127780914,0.6485483145713806,138.96158355900366,154.45247659225817,175.23747027298595
22388,gds,53.16180031300524,-27.831614170842723,,,0.4584744142531099,0.003600614237786532,1.4411422539320597,0.00351137006213448,,,0.7453565439459067,0.005499878859728243,0.8248470118177574,0.021534385093600193,1.474161365440343,0.003569107158309707,,,0.5306744957974591,0.006419084004131431,1.0967214954623208,0.003051139471313244,,,0.6505975063051521,0.0023376897966321574,1.3944538269830922,0.003256049765453105,4.22396705643285,0.005705566737736532,-0.0009014613412165551,0.0017164288856172506,3.039027609559394,0.0048205525409404796,,,0.00235844591846051,0.0012915627698646226,0.0033798379138105243,0.002000129175942126,0.021049971511711608,0.0019415966198133019,,,0.03044205811452918,0.0028989625011071533,,,0.6859935489264265,0.0042195380451937456,1.6515458875327085,0.005557532571954964,,,,,,,0.3799266173922871,0.0020908802959598827,0.006738343611198201,0.0027725458440224305,,,,,,,,,,,7.18187,7.1591425,7.1912646,0.2,0.15029982556452404,45.50598900738535,0.3808874712475115,-21.46969717312723,0.11186267164713826,0.2502557909488678,0.25072328746318817,0.2518556535243988,51.52124523107333,51.617490766362046,51.850615879310574
23636,gds,53.22737884821788,-27.828790896365472,,,0.019381059967812447,0.00440436951686997,0.022169104124621596,0.0008054819810659349,,,0.022964377872941154,0.006241224155779857,,,0.025714998278348906,0.0009580184862290135,,,0.020940645794655665,0.0076264541229390526,0.025461157768883417,0.000954948830611156,,,0.03383709802866188,0.0008154747971935709,0.11027420486821109,0.0011228997022343934,,,-0.00481394491862787,0.0010201016863249591,0.2018790045253935,0.0014629412422702509,,,-0.0007276101722136053,0.0011574797425723759,-0.0007399308760355976,0.0019025387456783683,0.0013439533851169207,0.0006869966965641741,,,0.0030079817117926446,0.0024757729399447048,,,,,,,,,,,,,,,-0.00028896777112382636,0.003685165843395008,,,,,,,,,,,7.1328406,7.090907,7.168345,3.6,0.15101825794547774,46.33178161457944,0.18829348467560442,-18.779453627405857,0.11258110402809329,0.3932249629497528,0.43459126353263855,0.4885240030288696,81.28918185930479,89.84060419451028,100.98981566926564
23868,gds,53.13382619697032,-27.828255639094433,-0.0038522742523903098,0.0018448741773643294,-0.00025223957770461306,0.003764619879554813,0.00412916754477436,0.0012745789812050158,,,0.004594319156056834,0.004183198092776528,-0.003502231539572335,0.016883296280594047,0.003856686504630301,0.0015134219434988845,,,0.0025669949695068337,0.004936231672882267,0.003144996476466529,0.0012212792621432936,,,0.001582258434997668,0.0013963455053713659,0.017920256596123094,0.0012018967780468254,0.042121484493094545,0.002299622004222832,0.006356371158814014,0.002735870675153992,0.04820129570814977,0.0017186718678341827,,,-0.002706728410694414,0.0038804955692663835,-0.009003975964394546,0.005375822688371461,-0.001433528226618413,0.0022677992554847974,,,-0.002423097184709033,0.006344804726915802,,,0.003972517598305955,0.0009689213401275699,0.0048795060109038755,0.0010985128243664994,,,,,,,0.010838476474732815,0.001776860018969325,-0.0006538001664298176,0.0022717982691542213,0.04459139438432819,0.0023956859937864046,0.04411139249305946,0.003327200113822054,0.05762138190414209,0.0022229828941562205,,,,,8.927632,8.723346,8.958314,2.6,0.136903647165171,45.625267199994916,0.16723637451655113,-16.9465346152692,0.09846649324778767,0.3763667631149292,0.5063067972660065,0.7256094336509704,67.55284225764386,90.87535500375513,130.2372696419908
29303,gds,53.126539480238954,-27.818090680221843,0.03155961899623673,0.00205826788572582,0.027905226789049897,0.004661993235460803,0.040618756592048146,0.001536087449239911,,,0.03002490031793401,0.005604468991471524,0.03446520234883126,0.016880756214876193,0.03876855941187299,0.0017259619258745166,,,0.020895554734093554,0.006529999105917396,0.03366275660809864,0.0014508806749531237,,,0.04192288684919614,0.001166379825622607,0.10054891926933564,0.0013027850987648748,0.07457657714679118,0.0019485585656025374,0.007383069179917441,0.0033472671380721606,0.14270091065834356,0.001759681750135439,,,0.00861460295288005,0.004655844394810373,0.0010576195097291724,0.00685069913492532,0.02135409853202709,0.0028854662836075786,,,0.025730893895398826,0.008192048018346216,,,0.030877667917548573,0.0014057378374509894,0.03697605729599596,0.0015663433213130016,,,,,,,0.15139955925649612,0.0017599821195019832,0.024378108865217935,0.003266403611374077,0.0808174891566894,0.002987889459371425,0.3225958365565353,0.0044283974811486345,0.11249977114193203,0.0028389465038403923,,,,,5.9859753,5.967434,6.005669,2.0,0.1518887555556886,44.98574256798618,0.25376754076451435,-18.787360303492225,0.11345160163830492,0.44867226243019104,0.5698719024658203,0.7530056858062744,102.60553808395181,130.32232675744794,172.2026522298093
