field,obs_id,instrument,filter,proposal_id,title,t_exptime,s_ra,s_dec
primer-cosmos-east,300593747,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819493,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593753,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819494,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593750,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819491,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593744,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,250360945,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463169,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360951,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463173,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,262819502,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593743,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819497,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593745,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819495,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593749,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819500,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593748,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819501,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593746,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819498,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,300593752,MIRI/IFU,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,262819085,MIRI/IMAGE,,4761,,0.0,150.09458708333335,2.336344444444445
primer-cosmos-east,196023226,MIRI/IMAGE,,1837,,0.0,150.07065833333334,2.3216249999999996
primer-cosmos-east,196023355,MIRI/IMAGE,,1837,,0.0,150.07065833333334,2.3216249999999996
primer-cosmos-east,266463119,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463122,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463123,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463126,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360896,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463120,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360902,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463124,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,213419744,MIRI/IMAGE,,1727,,0.0,150.03326416666667,2.2914499999999998
primer-cosmos-east,250360897,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463121,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360903,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463125,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,127231867,MIRI/IMAGE,,1727,,0.0,150.00027458333332,2.200863888888889
primer-cosmos-east,257307862,MIRI/IMAGE,,5893,,0.0,150.23706041666665,2.3199249999999996
primer-cosmos-east,200890885,MIRI/IMAGE,,1727,,0.0,150.30421458333333,2.3980888888888887
primer-cosmos-east,194940213,MIRI/IMAGE,,1837,,0.0,150.09931916666667,2.26085
primer-cosmos-east,194940385,MIRI/IMAGE,,1837,,0.0,150.09931916666667,2.26085
primer-cosmos-east,127234722,MIRI/IMAGE,,1727,,0.0,150.1369016666667,2.1511722222222223
primer-cosmos-east,257308011,MIRI/IMAGE,,5893,,0.0,150.23706041666665,2.3199249999999996
primer-cosmos-east,200632761,MIRI/IMAGE,,1727,,0.0,150.23474125,2.5259444444444443
primer-cosmos-east,199457798,MIRI/IMAGE,,1727,,0.0,150.26890583333335,2.5135222222222224
primer-cosmos-east,300768940,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769024,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769111,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769203,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300768959,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769043,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769132,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769221,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,213220555,MIRI/SLIT,,4192,,0.0,150.11779166666668,2.2668055555555555
primer-cosmos-east,253888549,MIRI/SLIT,,4192,,0.0,150.11770916666666,2.2667555555555556
primer-cosmos-east,266463300,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463303,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463304,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463307,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,300769000,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769085,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769182,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769274,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,250361072,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463301,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361078,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463305,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,300768981,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769060,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769161,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,300769247,MIRI/IMAGE,,9400,,0.0,150.16617791666667,2.243847222222222
primer-cosmos-east,266463405,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463412,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463417,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463421,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361073,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463302,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361079,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463306,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361120,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463407,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361126,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463418,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,199467431,MIRI/IMAGE,,1727,,0.0,150.20289624999998,2.332347222222222
primer-cosmos-east,250361121,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463410,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361127,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463420,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,199454622,MIRI/IMAGE,,1727,,0.0,150.30307000000002,2.5011
primer-cosmos-east,266463268,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463271,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463272,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463275,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361040,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463269,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361046,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463273,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361041,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463270,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361047,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463274,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,199604477,MIRI/IMAGE,,1727,,0.0,150.16873166666667,2.3447694444444447
primer-cosmos-east,200464999,MIRI/IMAGE,,1727,,0.0,150.13342291666666,2.460202777777778
primer-cosmos-east,199454579,MIRI/IMAGE,,1727,,0.0,150.23706041666665,2.3199249999999996
primer-cosmos-east,378648600,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648601,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591029,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,268591028,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,214954552,MIRI/IMAGE,,1837,,0.0,150.20889708333334,2.421994444444444
primer-cosmos-east,214954548,MIRI/IMAGE,,1837,,0.0,150.20889708333334,2.421994444444444
primer-cosmos-east,214932784,MIRI/IMAGE,,1837,,0.0,150.17998458333335,2.4343472222222227
primer-cosmos-east,214932787,MIRI/IMAGE,,1837,,0.0,150.17998458333335,2.4343472222222227
primer-cosmos-east,200499303,MIRI/IMAGE,,1727,,0.0,150.20059208333333,2.5383666666666667
primer-cosmos-east,378648602,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591031,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,268591030,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,378648603,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591011,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591035,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,268591010,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591036,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,268591033,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,268591034,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,268591032,MIRI/IMAGE,,5893,,0.0,150.1929575,2.1471638888888886
primer-cosmos-east,378648604,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648605,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,268591013,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591012,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591017,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591018,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591015,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,268591016,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,264796984,MIRI/IMAGE,,5893,,0.0,150.1380616666667,2.048161111111111
primer-cosmos-east,268591014,MIRI/IMAGE,,5893,,0.0,150.18169541666666,2.117847222222222
primer-cosmos-east,264796957,MIRI/IMAGE,,5893,,0.0,150.1380616666667,2.048161111111111
primer-cosmos-east,199609221,MIRI/IMAGE,,1727,,0.0,150.1345825,2.3571916666666666
primer-cosmos-east,368595153,MIRI/IMAGE,,5893,,0.0,150.37254333333334,2.3732444444444445
primer-cosmos-east,300768404,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768486,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768586,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768665,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,368595154,MIRI/IMAGE,,5893,,0.0,150.37254333333334,2.3732444444444445
primer-cosmos-east,378648594,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648595,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,300768419,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768517,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768600,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768698,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,194853235,MIRI/IMAGE,,1837,,0.0,150.04233791666667,2.3591805555555556
primer-cosmos-east,194853193,MIRI/IMAGE,,1837,,0.0,150.04233791666667,2.3591805555555556
primer-cosmos-east,378648596,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,300768473,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768567,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768640,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768735,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,214654792,MIRI/IFU,,3257,,0.0,150.24769583333335,2.332622222222222
primer-cosmos-east,266463480,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463483,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463484,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463487,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,126650151,MIRI/IMAGE,,1727,,0.0,149.96611041666665,2.2132861111111115
primer-cosmos-east,266463464,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463467,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463468,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463471,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,378648597,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,250361184,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463481,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361190,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463485,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,214654789,MIRI/IFU,,3257,,0.0,150.24769583333335,2.332622222222222
primer-cosmos-east,300768444,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768541,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768629,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,300768717,MIRI/IMAGE,,9400,,0.0,150.14541791666667,2.223963888888889
primer-cosmos-east,214654791,MIRI/IFU,,3257,,0.0,150.24769583333335,2.332622222222222
primer-cosmos-east,199453922,MIRI/IMAGE,,1727,,0.0,150.33723458333333,2.4886777777777778
primer-cosmos-east,250361168,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463465,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361174,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463469,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,213400271,MIRI/IMAGE,,1727,,0.0,150.2040558333333,2.2293361111111114
primer-cosmos-east,250361185,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463482,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361191,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463486,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,214654790,MIRI/IFU,,3257,,0.0,150.24769583333335,2.332622222222222
primer-cosmos-east,250361169,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463466,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361175,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463470,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,263953755,MIRI/IMAGE,,5893,,0.0,150.00143416666668,2.097852777777778
primer-cosmos-east,378648598,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,378648599,MIRI/IMAGE,,11605,,0.0,150.08754166666668,2.4184444444444444
primer-cosmos-east,263953757,MIRI/IMAGE,,5893,,0.0,150.00143416666668,2.097852777777778
primer-cosmos-east,266463284,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463287,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463288,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463291,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,127234725,MIRI/IMAGE,,1727,,0.0,150.17105083333334,2.13875
primer-cosmos-east,250361056,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463285,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361062,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463289,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361057,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463286,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361063,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463290,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,200714670,MIRI/IMAGE,,1727,,0.0,150.33837875,2.385666666666667
primer-cosmos-east,200589940,MIRI/IMAGE,,1727,,0.0,150.27120958333336,2.3075027777777777
primer-cosmos-east,199802676,MIRI/IMAGE,,1727,,0.0,150.1664275,2.5507916666666666
primer-cosmos-east,199685957,MIRI/IMAGE,,1727,,0.0,150.1004179166667,2.3696166666666665
primer-cosmos-east,266463071,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463074,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463075,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463078,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463199,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463202,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463203,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463206,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360848,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463072,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360854,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463076,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360976,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463200,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360982,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463204,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360849,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463073,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360855,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463077,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360977,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463201,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250360983,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463205,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,300593665,MIRI/IMAGE,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,300593663,MIRI/IMAGE,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,300593664,MIRI/IMAGE,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,199792606,MIRI/IMAGE,,1727,,0.0,150.09925833333332,2.4726250000000003
primer-cosmos-east,300768107,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768188,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768287,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768388,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768081,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768163,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768263,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768367,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768048,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768147,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768233,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768341,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,266463250,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463253,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463254,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463257,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,200786964,MIRI/IMAGE,,1727,,0.0,150.37139875000003,2.476252777777778
primer-cosmos-east,250361024,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463251,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361030,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463255,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361025,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463252,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,250361031,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,266463256,MIRI/IMAGE,,7814,,0.0,150.18048124999999,2.400672222222222
primer-cosmos-east,300768025,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768129,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768215,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,300768313,MIRI/IMAGE,,9400,,0.0,150.05670166666667,2.434663888888889
primer-cosmos-east,262999506,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999496,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999501,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999497,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999504,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999505,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999498,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
primer-cosmos-east,262999499,MIRI/IFU,,4761,,0.0,150.14817499999998,2.197494444444444
