id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys,verdict,delta_chi2nu,Av_null,C_AGN,Av_geff,chi2nu_geff,alpha_AGN,ir_excess,group,fxb_full_05_7keV,offaxis_factor,sep_from_center_arcmin,ha_observed_um,ha_instrument,logMstar_best,logMstar_err,method,n_bands_used
24100,primer-uds-north,34.44288277802616,-5.168180429149539,0.0591865290954052,0.0047605984747668,-99.0,-99.0,0.0547219341595824,0.0046310808466575,,,0.0521231226461819,0.0130961640038375,0.043157710707028,0.0224917498451128,0.0611302452673905,0.0039314654153749,,,0.0754838156364817,0.0109937949994004,0.0957063589904947,0.0033267414449308,,,0.2019709900447472,0.0028570500785171,0.3170301095662108,0.0029418854304564,0.6719653575068347,0.0051127796340329,-99.0,-99.0,0.408389672025762,0.0039432718404424,,,0.0052225097573408,0.0060588137579729,-99.0,-99.0,0.0586976881562842,0.0053282539217624,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.991886,4.966451,5.3239007,1.3,0.2001839151030233,45.01194926187989,0.1505076811389422,-19.112623988561445,0.161746761185638,0.2874293279647827,0.3429856598377228,0.4548459291458129,72.26894163611824,86.23758336823218,114.36283882239144,Neutral,0.08,1.16,0.3784,1.29,28.31,0.01,6.68,Neutral,3.9112810610678216e-16,2.61,5.07,3.93,NIRSpec (F100LP+G140H/F170LP+G235H),9.81,0.3,M_UV_relation,0
29106,primer-uds-north,34.331642955166934,-5.159233119107454,0.040638537933175,0.006259982769726,0.0636033140351947,0.0137927846155197,0.0530599866227615,0.0057494940202223,,,0.0493771479240015,0.0147942100698841,0.0335083483470315,0.024754649806861,0.0649285076557188,0.0048042376050033,,,0.0521282494874908,0.0121970731322984,0.0819380959001486,0.0039485492698567,,,0.2090518534536756,0.0033816483570575,0.2117575315196518,0.0031469097894431,0.5933130483030423,0.0060405262223265,0.0364796915409903,0.0111091786842414,0.3861896677059651,0.0047755937131554,,,0.00570123492171,0.0074614925952985,-99.0,-99.0,0.0249874792166375,0.007828080689897,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2048426,5.137303,5.2251773,1.1,0.144254268464869,44.92430182089689,0.1536890379625517,-18.95426883204738,0.1058171145474862,0.3808661162853241,0.4633766412734985,0.5859510612487793,93.78386211865856,114.10112156484168,144.28365030841854,Neutral,-0.7,1.36,0.2061,1.5,157.36,0.436,5.95,Neutral,1.7979725705533674e-16,1.2,1.78,4.07,NIRSpec (F100LP+G140H/F170LP+G235H),9.78,0.3,M_UV_relation,0
29110,primer-uds-north,34.42591519726276,-5.159179553898098,-0.0010192379265378,0.004887072355163,-99.0,-99.0,0.0110783909499087,0.0047009398573259,,,0.0011400184774249,0.0122940557404315,-0.0163488236936293,0.0209426108735726,0.0104161850169297,0.0038718659704696,,,0.0165900678105282,0.0102346886494132,0.0132637243256027,0.0031567487849637,,,0.0224899545299875,0.0022339289558164,0.0765346078201869,0.0022042829772511,0.0888399070004477,0.0040477651392867,0.0041963005869048,0.0078117586093314,0.1445161363463001,0.0032630304310339,,,0.0119088308429931,0.0083550268814316,-99.0,-99.0,-0.0011362218819639,0.005464419894182,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1287746,6.862134,7.7414513,2.4000000000000004,0.1856776438077443,45.52570184121864,0.3436162516997061,-17.756852640149642,0.1472404898903576,0.378153851032257,0.4861920028924942,0.6428849792480469,78.20039248295458,100.54216119836272,132.9455129475991,Neutral,-0.05,2.65,0.2271,2.78,1.77,0.01,13.87,Neutral,2.9829773345431053e-16,1.99,3.98,5.33,MIRI (unlikely),9.63,0.3,M_UV_relation,0
31581,primer-uds-north,34.369660395452605,-5.1551482967237865,0.0078421969746095,0.0075002047513865,-99.0,-99.0,0.017774925705275,0.0072827802027549,,,0.0307977553002994,0.0140758889058243,0.0194538385550633,0.0248795332280704,0.007038912905112,0.005897674183434,,,0.0223518902150795,0.0124110839430647,0.0164905538186595,0.0051957974392242,,,0.0757448201896571,0.0032153572891562,0.0692375904369217,0.0029566522397144,0.0094796360904056,0.0053468636759529,-0.0020226906619647,0.0103079568665879,0.0616407445199213,0.0043227817472049,,,-0.0029088473641805,0.0073577614938103,-99.0,-99.0,0.0177222997575926,0.0071632995814179,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1634083,4.042562,4.6560383,0.0,0.2206083525945784,43.284262627548024,0.1863207350830663,-17.628899792659244,0.1821711986771959,0.2686899816989899,0.3076164126396179,0.4065654253959656,73.45472028569384,84.0964646424577,111.14723895344642,Support,19.18,0.0,0.0591,0.0,29.15,1.046,8.76,Support,1.5401879810107906e-16,1.03,0.65,3.39,NIRSpec (F100LP+G140H/F170LP+G235H),9.01,0.3,M_UV_relation,0
31645,primer-uds-north,34.514179116647604,-5.155046303348935,0.0379708272812038,0.0060655269838499,-99.0,-99.0,0.0498707710510875,0.0058442135054701,,,0.0497313870066993,0.0126648453924321,-99.0,-99.0,0.0460303976580759,0.0047860120776412,,,0.026540528732391,0.016001843803111,0.0573067087199057,0.0041075249563742,,,0.1825046834848277,0.0030564668460092,0.2632957069244431,0.0030016202728886,0.2083863128222442,0.0053342037515999,-99.0,-99.0,0.2254024042168071,0.0042486411595864,,,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7559195,4.652053,5.4521637,0.8,0.2453332457264988,44.477834858454386,0.1977348413135553,-18.512115975297128,0.2068960918091136,0.3427365934848785,0.4416765123605728,0.6087112617492676,88.22055609858492,113.68773652076456,156.6825574969162,Weak,8.25,0.0,0.1026,0.0,138.51,0.737,4.9,Support,9.466667872727986e-16,6.31,9.22,3.78,NIRSpec (F100LP+G140H/F170LP+G235H),9.5,0.3,M_UV_relation,0
32025,primer-uds-north,34.452492762590296,-5.154707337215251,0.0204929406788888,0.0037261851630348,-99.0,-99.0,0.0259781645588248,0.0036541896413219,,,0.0167341902432307,0.0142494710713828,0.0416059035441257,0.0236501142952931,0.0465935778210277,0.0030720829039411,,,0.0387860559838068,0.0112751667277372,0.1109246777712232,0.002655768760969,,,0.2168231480338667,0.0022671006766757,0.2938637867935748,0.0022815904581588,0.2938041699555876,0.0037288422132296,0.01377266493723,0.0149189670406291,0.2994297090135069,0.0030596241121202,,,0.0123396145417559,0.0074372469402981,-99.0,-99.0,0.0132518115744259,0.0081391681929972,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0433307,3.85347,4.2463555,0.6000000000000001,0.1521570374153603,44.25912070760635,0.1365010669929204,-16.99379146804004,0.1137198834979731,0.2732140982151032,0.3064185231924057,0.3739744901657104,75.62224068161049,84.81280966663823,103.51145526109818,Support,59.21,0.19,0.4309,0.0,227.55,0.106,6.43,Support,4.3714757346230243e-16,2.91,5.53,3.31,NIRSpec (F100LP+G140H/F170LP+G235H),8.72,0.3,M_UV_relation,0
32237,primer-uds-north,34.41985984195683,-5.154215136324553,0.0536320349250475,0.0037369877391543,-99.0,-99.0,0.0681093227104191,0.0036353158252279,,,0.0541389920501765,0.0141771657672272,0.0744364604808931,0.0239291348647712,0.0902246584262055,0.0030572570827633,,,0.0827410883669738,0.0116233836415213,0.1719403408324839,0.0026719167385196,,,0.6167797728984526,0.0027217474796889,0.5868489564791659,0.00259914531047,0.692549293314426,0.0039236301265026,-0.0143280828851919,0.0129437144660362,0.7254191144338352,0.0034309448214796,,,0.0206837165002077,0.0080512616423885,-99.0,-99.0,0.067395283875803,0.0060764924952068,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6121683,4.489664,4.719535,1.2000000000000002,0.1483999262563277,45.10744179033904,0.2362775662970576,-19.028361620570273,0.1099627723389424,0.2694616198539734,0.2893424034118652,0.3238868916034698,70.36922565204708,75.56104237564186,84.58224875711777,Support,178.9,0.0,0.1093,0.0,1013.94,0.567,8.04,Support,2.705574605731473e-16,1.8,3.59,3.68,NIRSpec (F100LP+G140H/F170LP+G235H),9.7,0.3,M_UV_relation,0
32986,primer-uds-north,34.41140073334921,-5.153087888601745,0.012204809708979,0.0057790109568222,-99.0,-99.0,0.0242555446241542,0.0054422059737643,,,0.0043472891525152,0.0122009625163422,0.0594908956663799,0.0220987280027103,0.023515970774068,0.004511030261441,,,0.0333337206455357,0.0110457398591648,0.018598087269078,0.0038445845492841,,,0.0731512606588997,0.0029189469784625,0.0825959808663999,0.0031456331406455,0.0134127722920639,0.0051610076827654,0.0284906630534469,0.009410115096949,0.0750552130275679,0.0043574182686908,,,0.015153756564599,0.005651168219578,-99.0,-99.0,0.0223434392333589,0.0054887253482244,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.152747,3.967366,4.1813374,0.0,0.1186692910366204,43.34474066830301,0.3580409403058013,-17.762346484528152,0.0802321371192356,0.2744576621055603,0.3241361975669861,0.4489066243171691,75.11390210759721,88.70998326951835,122.85730329307732,Support,30.69,0.27,0.0784,0.0,14.49,1.006,3.19,Support,2.3877159768697255e-16,1.59,3.08,3.38,NIRSpec (F100LP+G140H/F170LP+G235H),9.07,0.3,M_UV_relation,0
33332,primer-uds-north,34.404984092098026,-5.152606688880327,0.0663609945644014,0.0049464261028598,0.0390632097764952,0.0706827697363466,0.0488227414820207,0.0048275780980378,,,0.0700418136362289,0.0133736120424913,0.074766678426401,0.0331154907547021,0.0648442194048642,0.0040089505499554,,,0.0583570938681211,0.011624676360816,0.0802142990316045,0.0033926892645056,,,0.1564481574730461,0.002859297894489,0.2673844826111473,0.0028099161953596,0.1826345981059368,0.0049724551202203,0.0313298013774846,0.0100209231762663,0.1926219456014826,0.0039676589909578,,,0.0411290998262369,0.0067113474714364,-99.0,-99.0,0.0688760552903525,0.0080546272159059,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5419765,4.3566737,4.600732,0.8,0.1275549401756092,44.41585063544875,0.3416006337486681,-19.0749774885047,0.0891177862582246,0.4552255177497863,0.576006680727005,0.7330967092514038,119.72780797842978,151.4941816207269,192.81006580811788,Weak,3.23,0.0,0.1936,0.0,341.96,0.575,2.97,Support,2.1797419664350517e-16,1.45,2.69,3.64,NIRSpec (F100LP+G140H/F170LP+G235H),9.71,0.3,M_UV_relation,0
33774,primer-uds-north,34.24782824156703,-5.151996752625728,0.0174884686636003,0.0048408778930465,-99.0,-99.0,0.0267020730515087,0.0047695394565138,,,0.0153665562058496,0.0081283700638659,0.0382305876526022,0.0214294525237693,0.0344318032419615,0.003955716798331,,,0.0428142531214432,0.0111345666362022,0.0307403574584522,0.0032909900627252,,,0.0390322943415125,0.0024937869037559,0.0772490454938365,0.0023847665448623,0.2023191751582338,0.00457552771442,-0.0104480056700765,0.0076582801949279,0.144388897479664,0.0037058222667841,,,-0.0031174373403667,0.0061607029932246,-99.0,-99.0,0.0026822511147617,0.0061689245317191,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.137637,7.1048284,7.169101,2.9000000000000004,0.1515802380031312,45.88339944965295,0.1855757505796783,-18.953017296665102,0.1131430840857472,0.4864764297008514,0.6304278671741486,0.8239727735519409,100.52593843661872,130.27219633898406,170.26649442906688,Neutral,0.0,3.73,0.1734,3.86,1.85,0.514,4.19,Neutral,5.713710412567276e-16,3.81,6.7,5.34,MIRI (unlikely),10.15,0.3,M_UV_relation,0
35111,primer-uds-north,34.296003362134044,-5.149896222259397,0.0686906761533883,0.0080749918646115,0.0398663262501405,0.0142007631659777,0.0558822460865464,0.007886548899074,,,0.0634127550200489,0.0133614614086952,0.0621856839675526,0.0106500864559071,0.0458137970428851,0.0068466994807176,,,0.0289715016562534,0.0111021621267327,0.0618354447869686,0.0057219792111389,,,0.109729231480978,0.0040895787480256,0.2417288015065805,0.0035483288354596,0.2331417723038061,0.0061131631720088,-0.0077492445565659,0.009381205500499,0.4110151046720455,0.0053918770567745,,,-0.0079579684628402,0.0071773752721055,-99.0,-99.0,0.0259300268572282,0.0062553302645132,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6563144,5.6359606,5.6770415,1.9,0.1517854013846472,45.33600475701811,0.2990573435692831,-19.19921348276847,0.1133482474672646,0.3717687857151031,0.4681203067302704,0.614334785938263,87.66884375222433,110.39002628754632,144.86966746382706,Neutral,-1.42,2.58,0.2705,3.21,13.83,0.01,8.97,Neutral,2.871121125606634e-16,1.91,3.82,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.97,0.3,M_UV_relation,0
36327,primer-uds-north,34.27604159504762,-5.148030618101284,0.0031299745353731,0.0056215129720459,-99.0,-99.0,0.0179515063679229,0.0050197252370401,,,0.0241012483809881,0.0145271244971793,0.0229735924683611,0.0232432788760503,0.0143922608832652,0.0042412910457092,,,0.029092493363436,0.0114135746545583,0.0215148199389721,0.0034639077712077,,,0.0271488750000324,0.0028829402417497,0.0517110398813868,0.0027470471602649,0.0515781394561423,0.0051397265774553,0.0003391859142475,0.0082234558447183,0.073195090060749,0.0042437738453707,,,0.0012642986747989,0.0063347076338492,-99.0,-99.0,-0.0017925435592889,0.0060344042065499,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.861698,6.1573277,8.024014,0.7000000000000001,0.2060559940358658,44.50352217986337,0.3389128908465312,-18.292014047995963,0.2060559940358661,0.3648572111129761,0.5093958079814911,0.7866838383674621,71.05480713592937,99.20324935216414,153.2042308870366,Null wins,-7.52,1.64,0.7345,0.62,8.98,0.01,5.09,Null wins,3.8611893459831656e-16,2.57,5.02,5.82,MIRI (unlikely),10.0,0.3,M_UV_relation,0
42014,primer-uds-north,34.36071841832473,-5.139081941674189,-0.0015929728193962,0.0091038445486632,-99.0,-99.0,0.0292676990327829,0.0089611928973858,,,0.0278289159718834,0.0138270447108367,0.0166478729467971,0.0230700238662783,0.0189839969226597,0.0073297546268008,,,0.0290886666963602,0.0119157021867744,0.0349979513863361,0.0060659516693116,,,0.0735978845965263,0.0031535682415448,0.1107671870036946,0.0029613461093866,0.1012726503809698,0.0054148363410396,-0.0104845867174648,0.0097907963511824,0.0978233558127538,0.0043709216780409,,,0.0095592312939058,0.0069307039403369,-99.0,-99.0,0.0258056983852232,0.0067533684545274,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.551596,4.3562975,4.77851,0.3,0.1554412803429442,43.842032938844355,0.3059175864711552,-18.116158945583223,0.1170041264255594,0.5176106452941894,0.729841411113739,1.043019437789917,136.0030051625486,191.7669702235892,274.0549856770363,Neutral,0.57,0.0,0.2686,0.0,26.11,0.357,5.15,Neutral,1.5404041407575896e-16,1.03,0.66,3.64,NIRSpec (F100LP+G140H/F170LP+G235H),9.29,0.3,M_UV_relation,0
42859,primer-uds-north,34.4596070740345,-5.137797708107967,0.0029378181503311,0.0068416661989904,-99.0,-99.0,0.0240786378499184,0.0068390432804468,,,-0.0003323450504039,0.0129646936951484,-99.0,-99.0,0.0081985296743894,0.0056666613102995,,,0.0072617328205837,0.0113525779911003,0.0253199874797499,0.0047584390319311,,,0.0761310145896063,0.0031559893270897,0.238889068939316,0.0029721915125744,0.1817914330878551,0.0051640741839054,0.0017289478080393,0.0149632485577792,0.2371030818074591,0.0042430484870995,,,0.0138893063547389,0.0062046937878925,-99.0,-99.0,0.0103509317631514,0.0071011775179722,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.580927,6.420751,6.610401,1.2000000000000002,0.1358523996592723,45.11499437382575,0.1938139873775269,-17.11605364879029,0.0974152457418888,0.2995183682441711,0.3647327125072479,0.4874097001552581,64.92827118170678,79.06514917711044,105.65852563164415,Support,216.91,1.09,0.2995,0.0,73.2,0.035,28.92,Support,4.871864964245036e-16,3.25,6.0,4.98,NIRSpec (F100LP+G140H/F170LP+G235H),9.25,0.3,M_UV_relation,0
43738,primer-uds-north,34.4243105632024,-5.1364909347605625,0.0407772463613361,0.0053863526663196,-99.0,-99.0,0.0488628476644805,0.005436378165051,,,0.0454675732545242,0.0138990701752619,-99.0,-99.0,0.0641538335581396,0.0045396995058939,,,0.0577509329426309,0.0119810936218046,0.0837846758973918,0.0038404606817274,,,0.3387287612709196,0.0032375187185232,0.4551147928485339,0.0032579091432513,0.8967104826815147,0.0055349849066443,0.0384723690677888,0.0164207886395382,0.7609768529956923,0.004686222264112,,,0.0042756318551283,0.0088662796793524,-99.0,-99.0,0.0442635419565714,0.0103020506014725,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.090068,5.0624433,5.212001,1.7000000000000002,0.166639072705296,45.41512111110986,0.1933435770622445,-18.88910495802235,0.1282019187879139,0.2769595205783844,0.3766811490058899,0.7878241729736328,68.96707932425939,93.7992621780625,196.1800486857217,Neutral,-1.24,1.33,0.1291,1.47,114.8,0.324,11.86,Neutral,2.94622326186047e-16,1.96,3.93,4.0,NIRSpec (F100LP+G140H/F170LP+G235H),9.73,0.3,M_UV_relation,0
43932,primer-uds-north,34.386713074172285,-5.136108226081832,0.0591662354876194,0.0051516996940898,-99.0,-99.0,0.0501891752115849,0.0050577480332887,,,0.0386149618709448,0.0131399990707237,0.0481355934145636,0.0224707309580269,0.0768208113730922,0.0042230704476066,,,0.0504529628994161,0.0110009245916465,0.0961216408543328,0.0035503938327163,,,0.1955671707588598,0.0027509572963092,0.2492794522171978,0.0026302469904358,0.2217829615528485,0.0045167920372271,0.0148753149819438,0.0098940215182383,0.2445397279934735,0.0037725780216289,,,0.0303792191008778,0.0071268949193748,-99.0,-99.0,0.0595462515379489,0.0076924918845516,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.235388,4.013985,4.4050517,0.5,0.1392346220398253,44.25183242633032,0.3569631122433203,-18.820637438275337,0.1007974681224403,0.3708625066280365,0.4585700333118438,0.5937710046768189,100.63915287226968,124.4399173826422,161.1287467533771,Support,98.55,0.19,0.2563,0.0,63.05,0.544,3.18,Support,1.8040319622166372e-16,1.2,1.8,3.44,NIRSpec (F100LP+G140H/F170LP+G235H),9.54,0.3,M_UV_relation,0
44053,primer-uds-north,34.447358936910916,-5.135860437645193,0.0216801092425939,0.0047246647614769,-99.0,-99.0,0.0231185390799483,0.0046442103528598,,,0.0384963685024392,0.0138445125100425,-99.0,-99.0,0.0171513943511384,0.0038618052164286,,,0.0195126115187243,0.011793997502645,0.0232102585298173,0.0033225931642982,,,0.0422792304763151,0.002526625887637,0.1014166206662177,0.0025021065838919,0.2662682679631866,0.0045057697315188,-0.0279278550166272,0.0156350094594257,0.202940298207054,0.0036388389301522,,,-0.0041799395812956,0.0085337923610571,-99.0,-99.0,-0.0012887870448837,0.008346133408916,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.438139,5.410855,7.1439586,2.5,0.363976779194849,45.215562939052894,0.129508314933405,-18.01884022189633,0.3255396252774627,0.4189966320991516,0.5254896283149719,0.6854556775093078,100.87531533269627,126.5139810188023,165.02652364751168,Neutral,0.04,3.46,0.0007,3.59,2.39,2.264,11.83,Neutral,4.122438431958697e-16,2.75,5.29,4.23,NIRSpec (F100LP+G140H/F170LP+G235H),9.42,0.3,M_UV_relation,0
44681,primer-uds-north,34.41782169195119,-5.134841768801986,0.0340591275044013,0.0040419364244195,-99.0,-99.0,0.0273907499450517,0.0040167251105119,,,0.0161196422689327,0.0121874966408889,-99.0,-99.0,0.0283229424122971,0.0033184966043714,,,0.0242202887036467,0.0111241483343222,0.0702893416629623,0.0028074353080606,,,0.2162426710167877,0.0023508309254999,0.2034182798776646,0.0022939837170866,0.2239706689412188,0.0036837698994302,-0.0119732671588167,0.0127787410626536,0.239278778265488,0.0031222920295456,,,0.0181019184439499,0.009302682513113,-99.0,-99.0,0.0123486587028451,0.0104846474971258,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5811663,4.4078593,4.7221723,0.8,0.1446933113054175,44.406467952690285,0.3025906070584766,-17.84414448443324,0.1062561573880334,0.2728882098197937,0.3133115321397781,0.403740473985672,71.48760284743,82.07716409557993,105.7665286337605,Support,30.93,0.0,0.0935,0.0,189.24,0.744,8.45,Support,2.696862772602221e-16,1.8,3.57,3.66,NIRSpec (F100LP+G140H/F170LP+G235H),9.18,0.3,M_UV_relation,0
46085,primer-uds-north,34.4549315772716,-5.132707859848963,0.0469728800013435,0.0047797397179625,-99.0,-99.0,0.0543971702637488,0.0047104660095487,,,0.0766754404518132,0.0125914027799583,-99.0,-99.0,0.1008225031708423,0.0040559087071777,,,0.0702992527072922,0.0103712348995916,0.0991227535251716,0.0034132580728111,,,0.3959632787198554,0.0029328138475656,1.0209483531118044,0.0033741235143214,0.5718939065331557,0.0047020708374439,0.0160519229226167,0.014216488691359,0.6121386476712231,0.0039865340942663,,,0.0081225636522243,0.0067958264920366,-99.0,-99.0,0.0448147915865769,0.0072604400937289,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78585,4.7541795,4.8134418,1.3,0.1510018115878568,45.13042996617439,0.2454873548917903,-18.936913880278013,0.1125646576704735,0.2657019543647766,0.2929991036653518,0.3631979167461395,68.18732526706368,75.19261660062519,93.20779948606965,Weak,4.49,0.0,0.1308,0.12,8162.37,0.19,6.07,Support,4.618044810793488e-16,3.08,5.77,3.8,NIRSpec (F100LP+G140H/F170LP+G235H),9.69,0.3,M_UV_relation,0
48927,primer-uds-north,34.277044585960994,-5.128335591767835,-0.0049233539216376,0.0043343229206215,-0.0025024181543432,0.0215805486957025,0.0128525059180563,0.0043643469668709,,,0.0087567897486951,0.0138686528881834,0.0214610969227415,0.0173505009647922,0.0152384661335618,0.0036472734679356,,,0.0122756447528452,0.0110050482117511,0.015997153977339,0.0030081424143558,,,0.0129623656529225,0.0023414878525029,0.0413072584655829,0.002260986775979,0.0458473336223626,0.0041175775976765,-0.0049774130012682,0.0139373834485534,0.0665620736807755,0.0034319410184863,,,-0.0187555384092981,0.0108374814941356,-99.0,-99.0,0.0089159880604052,0.0091261173278604,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.907303,7.6139226,8.168864,2.8000000000000003,0.1475800464562258,45.63492865238562,0.2958336699861881,-18.20856778380715,0.1091428925388413,0.3363641381263733,0.4571339339017868,0.712299780845642,65.26880781954692,88.70323407788338,138.21615397195754,Null wins,-19.09,1.96,0.5731,0.82,25.83,0.01,4.37,Null wins,3.962309288566131e-16,2.64,5.12,5.85,MIRI (unlikely),9.97,0.3,M_UV_relation,0
52141,primer-uds-north,34.44713116480162,-5.122991975711636,0.0283043182250161,0.0083256920316612,-99.0,-99.0,0.0331256664699509,0.0085459012473112,,,-99.0,-99.0,-99.0,-99.0,0.0409973361866519,0.0071358336989503,,,-99.0,-99.0,0.047033788970542,0.006119084639505,,,0.037871744934822,0.0047632034017902,0.1022399623790683,0.0045663943212177,0.1750865365726481,0.0082385061202026,-99.0,-99.0,0.1719329567921033,0.0065972303483638,,,0.0093071569577097,0.0142118486296963,-99.0,-99.0,-0.0211476957098032,0.0175645077514221,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.130078,7.0394573,7.857835,3.0,0.2167068920183545,45.99454201600438,0.291608667958023,-19.19618822046892,0.1782697381009708,0.3063714265823364,0.4033424109220505,0.6227543497085571,63.34918355517441,83.40011570308987,128.76846920601565,Neutral,0.04,2.49,0.0873,2.62,1.61,0.836,4.19,Neutral,4.2878922610452745e-16,2.86,5.45,5.34,MIRI (unlikely),10.25,0.3,M_UV_relation,0
52856,primer-uds-north,34.38713641481489,-5.121605238050311,0.0288429247365645,0.0067373673943212,-99.0,-99.0,0.0466264256932682,0.0067347910080903,,,-99.0,-99.0,-99.0,-99.0,0.0554318603022788,0.0057206802362581,,,-99.0,-99.0,0.0456851929198453,0.0047814002731305,,,0.0394470695283397,0.0037551594108308,0.1053342434533591,0.003549981636055,0.0501873897224153,0.0064707806439988,-0.0014229358244808,0.0108287639567967,0.0876914208706562,0.00533956148757,,,0.0002855902174577,0.0083678618238878,-99.0,-99.0,0.0199166674950311,0.0084764042306324,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.320852,6.1302104,6.4413333,0.0,0.1423758844794885,43.99930545748256,0.1554814974443341,-19.206664201164383,0.1039387305621026,0.4066571378707885,0.5876773595809937,0.9063496804237364,90.21187738472378,130.3689840091876,201.0625134140625,Support,37.85,1.88,0.0653,0.0,15.33,1.05,1.58,Support,2.018652002138529e-16,1.35,2.35,4.8,NIRSpec (F100LP+G140H/F170LP+G235H),10.1,0.3,M_UV_relation,0
