SDSS_NAME,RA,DEC,Z,LORD_TYPE,AUTOCLASS,PSFMAG_U,PSFMAG_G,PSFMAG_R,PSFMAG_I,PSFMAG_Z
020513.66-010528.2,31.30695571759405,-1.0911935830122703,0.429,red2,UNK,21.398209,21.205038,20.737696,20.11107,19.491076
020542.94-065941.3,31.42894005466011,-6.9948324132327535,0.685,red1,QSO,23.218002,22.736448,22.297552,21.838789,21.241497
020557.52-010416.7,31.489695717890534,-1.071327906692651,0.7,red1,UNK,21.742334,21.204311,21.25429,20.745602,20.166222
020601.42-043806.0,31.505947629373736,-4.635001981352675,0.72,red1,QSO,22.773844,22.745686,22.045992,21.289099,20.731762
020621.67-060952.7,31.59029960436461,-6.164639068798514,0.413,red2,QSO,21.519653,21.237453,20.461248,19.864647,19.389627
020631.49-063603.0,31.631240999045886,-6.60085443483875,0.831,red1,QSO,21.721508,21.29616,21.14451,20.704775,20.12927
020634.59-060242.0,31.644153139026614,-6.045017957725981,0.845,red1,QSO,22.251791,22.15212,21.725445,21.116745,20.10849
020636.12-060831.5,31.650512947072187,-6.142101515161126,0.777,red1,QSO,22.92748,22.453272,21.796684,20.94125,20.644886
020641.01+312710.3,31.67088806522878,31.452885566052196,0.8353427052497864,red1,QSO,21.560959,21.29995,21.095886,20.60869,20.039948
020648.97-040743.0,31.704080974567034,-4.128613584228998,0.703,red1,QSO,22.923939,23.179731,22.50323,21.298462,21.181139
020832.99-063155.1,32.13746109160659,-6.53198487372547,0.746,red1,QSO,24.05677,23.281057,22.623657,21.601484,21.21058
020854.31+031555.7,32.22629477953279,3.26549346850102,0.751,red1,QSO,22.314667,21.62593,20.883804,20.350056,19.84675
021010.73-043540.4,32.544725405479525,-4.594581060506518,0.8437216877937317,red1,QSO,23.987463,23.613916,22.787691,21.841866,20.760914
021256.17-040304.1,33.23408250161319,-4.0511626661922975,0.737,red1,UNK,22.802248,22.391644,21.735819,20.986122,20.415157
021316.20+002647.5,33.317513932246065,0.4465360667108359,0.811,red1,QSO,22.213589,21.440695,20.86112,20.343824,19.824299
021329.49-033021.4,33.372891999870575,-3.505959785616915,0.746,red1,QSO,21.888885,22.07752,21.690775,20.997875,20.605639
021350.92-040819.3,33.46218824212855,-4.138702659729207,0.347,red2,GALAXY,23.20046,22.464327,21.057074,20.448265,19.936354
021428.21+001025.4,33.61757863975748,0.17374672933670077,0.8166284561157227,red1,QSO,22.799017,22.298988,22.122292,22.093884,20.680676
021549.67-010533.0,33.956963368726356,-1.0925167711240515,0.8,red1,QSO,22.766418,22.207205,21.639578,21.126846,20.458588
021605.09-001019.0,34.021208200442516,-0.17194464200438056,0.4372101426124573,red2,QSO,22.330782,21.877821,21.463284,21.060951,20.370924
021607.32-034717.4,34.03050776601214,-3.7881860064164683,0.4718904495239258,red2,QSO,22.105154,22.470552,22.354383,21.682123,21.289366
021800.10-094027.7,34.500448,-9.674387,0.440524,red2,UNK,20.78266,20.707384,20.144133,19.453964,18.939022
021944.36-052053.8,34.93483328142025,-5.348302973144376,0.471,red2,QSO,20.208326,19.90309,20.16279,19.466467,18.996864
021946.18-050041.2,34.94244904722785,-5.011448335407339,0.77,red1,QSO,22.89519,22.707706,21.941975,21.156496,20.562748
022026.28-041623.6,35.10953664782912,-4.273246262583942,0.331,red2,QSO,22.073803,21.355055,19.953184,19.42014,18.925402
022058.08-001509.9,35.24203647931429,-0.25275059416067464,0.7920607924461365,red1,QSO,22.116976,22.167479,21.815496,21.066586,20.715792
022231.25-031743.7,35.630214570478806,-3.295497591859169,0.8307408690452576,red1,QSO,22.481459,21.761885,21.862576,21.570347,20.55537
022305.26-042800.7,35.77191799645736,-4.466872695686062,0.819,red1,UNK,23.090044,22.40934,22.315294,21.922815,21.238754
022418.49-003550.9,36.07706232268211,-0.5974888907238309,0.38117387890815735,red2,QSO,23.234224,22.886063,23.758192,23.493843,22.1802
022430.56-050841.8,36.12736440015957,-5.144952913504708,0.322,red2,QSO,21.924286,21.622112,20.302828,19.862066,19.209671
022438.66-051146.6,36.161115653351224,-5.196303263577902,0.765,red1,UNK,22.567446,22.148418,21.529222,21.080435,20.379623
022505.13-053648.1,36.271386290352446,-5.613377856234613,0.682,red1,UNK,22.525864,22.169516,21.377165,20.773308,20.05788
022517.25-051323.0,36.32190628495174,-5.223061114095953,0.8709495663642883,red1,QSO,22.90482,22.3423,22.080664,21.837132,20.68565
022530.86-051050.3,36.37860049547773,-5.180658170878577,0.7695964574813843,red1,QSO,23.00178,22.403988,21.63377,20.996275,20.493568
022534.77-011525.8,36.39491543914002,-1.2571907940414877,0.365,red2,QSO,20.940575,20.824013,20.196693,19.78921,19.115026
022538.91-012519.8,36.41214596403161,-1.4221783446403826,0.7275000214576721,red1,QSO,22.404778,21.676428,21.35522,20.656595,20.291922
022553.79-054310.3,36.4741542143194,-5.719546627060696,0.855,red1,QSO,22.360495,21.734829,21.477835,20.974436,20.472713
022607.45-053210.2,36.53105874667172,-5.536183295630885,0.78,red1,QSO,22.305513,21.996847,21.602606,21.034233,20.58757
022700.54-003328.0,36.75225820490232,-0.5577953567681966,0.775,red1,QSO,23.264124,24.28728,23.468342,21.901207,21.31201
022732.53-005812.1,36.885579337917875,-0.9700460634814694,0.866,red1,QSO,22.715715,22.444847,22.125013,21.56925,21.091862
022742.00+002817.0,36.92501540772271,0.47139441089281675,0.384,red2,QSO,21.184326,21.021524,20.34576,19.943521,19.336845
022759.70-003238.4,36.99875816818874,-0.544026216027063,0.4096454381942749,red2,QSO,23.256617,22.927204,23.939768,23.994684,22.305977
022950.40-055912.0,37.460018101723556,-5.986678262881565,0.7767046093940735,red1,QSO,22.192162,22.600107,22.329247,21.60456,21.023958
023016.22-044359.8,37.567617547323884,-4.7332910927289085,0.695,red1,UNK,22.46696,21.974226,21.521366,21.02856,20.392935
023027.05-005857.7,37.61274028261596,-0.9826947234225443,0.398,red2,QSO,21.217552,20.85181,20.111492,19.573366,19.04944
023223.26+002755.7,38.09695455083678,0.46547771332257887,0.739,red1,QSO,22.307568,21.872766,21.936857,21.654398,20.762894
023324.07-042629.9,38.3502992636351,-4.441641170994035,0.707,red1,UNK,22.2933,22.38224,22.28727,21.377657,20.927378
023333.61-041240.2,38.39007172305376,-4.211183449051354,0.877,red1,QSO,22.15277,22.196865,21.755335,21.53815,20.460333
023421.31-002925.3,38.58882096403977,-0.49037121159712793,0.829,red1,QSO,22.833286,22.67774,22.451757,21.917507,21.277191
023436.15+000449.2,38.650656642038214,0.08033621357804467,0.78,red1,QSO,23.0455,22.337646,22.060978,21.457483,20.766212
023534.00-004048.8,38.89169544212153,-0.6802381972994462,0.682,red1,QSO,22.985714,22.327425,22.176193,21.263983,20.889565
023611.39+010857.5,39.04749809390779,1.1493282433960355,0.722,red1,UNK,22.394115,22.06326,22.066153,21.271341,20.931519
023738.66-051133.9,39.411121820032506,-5.192774665116289,0.302,red2,QSO,21.942259,21.328959,19.9786,19.60794,18.900955
023744.13+000118.5,39.43389362588082,0.02181621432504907,0.813,red1,QSO,21.302118,21.069702,21.000566,20.612965,19.984722
023803.35-005342.5,39.51396365599071,-0.8951608640477705,0.75,red1,QSO,22.654509,21.984396,22.031975,21.494328,20.905748
023920.45-002723.9,39.83522040644306,-0.45664174701979127,0.686,red1,QSO,23.437555,22.833368,22.499811,22.004099,21.431202
023943.01+010354.9,39.929225762760154,1.0652632414813854,0.693,red1,QSO,22.018084,22.071918,21.897255,21.32184,20.689472
024034.93-011348.0,40.145561787562286,-1.2300160559724302,0.72,red1,QSO,23.017931,22.615929,22.201628,21.585394,20.566675
024037.11+004424.6,40.15463806704976,0.74018729650017,0.8044284582138062,red1,QSO,22.897835,22.731268,22.585018,21.99219,21.338146
024039.69-001841.4,40.16538643299642,-0.31150609979082367,0.726,red1,QSO,22.036991,22.016193,21.820896,21.377123,20.674938
024143.79+000145.2,40.43246447784903,0.029237981070291255,0.8052237033843994,red1,QSO,22.310085,22.346031,22.214367,21.754498,21.2107
024450.98-001722.0,41.21243914024053,-0.289461390491919,0.8456603288650513,red1,QSO,22.82133,22.857111,22.728369,22.024761,21.577837
024452.06+004126.0,41.21692764403973,0.6905654856574323,0.7726301550865173,red1,QSO,22.968891,22.98533,22.810715,22.549768,21.47807
024458.93+005736.9,41.24557414458144,0.9602633187941122,0.7,red1,QSO,21.90712,21.69455,21.353218,20.78895,20.345491
024502.93-000323.3,41.262209381056806,-0.05648973220499671,0.349631667137146,red2,QSO,23.309858,22.871792,22.884167,22.22622,21.855177
024632.75-002927.8,41.63649522087229,-0.49107776226390387,0.834,red1,QSO,23.515171,23.40718,22.6779,21.84604,21.421984
024710.01+001049.1,41.791714416571075,0.18031257707311635,0.772,red1,QSO,22.09724,22.017027,22.015993,21.494816,20.957523
024847.28-005747.1,42.19702725695254,-0.9630880573907671,0.387,red2,UNK,21.808912,21.455313,20.84579,20.341705,19.82109
024949.76-000943.2,42.4573680430845,-0.16202009796057568,0.7301766872406006,red1,QSO,22.488575,21.870667,21.763794,21.202002,20.459053
025042.90-004138.8,42.67875014445848,-0.6941284386397274,0.457,red2,UNK,21.439655,20.998714,20.515833,19.893301,19.29839
025139.32-005807.9,42.91386888095555,-0.9688886013622552,0.760988712310791,red1,QSO,22.237051,21.807955,21.61919,21.187044,20.512463
025454.21-003615.4,43.72587868984564,-0.6043010671160626,0.86,red1,QSO,21.694847,21.668066,21.41134,20.953564,20.38876
034139.65-005550.1,55.415223,-0.930584,0.7664,red1,UNK,22.222445,21.588066,21.59105,20.887096,20.037535
072932.94+401233.2,112.38728059010012,40.20924596787113,0.7178769111633301,red1,QSO,21.700209,21.546204,21.531563,21.140324,20.37135
073401.39+314309.4,113.50582532502884,31.719302567715353,0.688,red1,QSO,22.434444,22.244278,21.368118,20.540318,19.970108
073428.52+380008.6,113.61885466509324,38.002414430090326,0.692,red1,UNK,22.57056,21.948374,21.021904,20.172129,19.783525
073525.24+435310.3,113.85517140042165,43.886195041800356,0.428,red2,QSO,22.373333,21.984367,20.969267,20.405954,19.819872
073951.23+204508.5,114.96349925209809,20.752376921705267,0.8158581852912903,red1,QSO,22.570314,21.93791,21.454453,21.050608,20.412373
074056.16+311208.1,115.23402000657302,31.202267983853403,0.395606130361557,red2,QSO,22.454014,21.952251,21.254795,20.607056,20.253864
074101.54+200324.2,115.2564268584203,20.056735466912308,0.779,red1,UNK,24.721092,23.978884,23.072762,21.524078,21.20751
074808.11+475539.6,117.0338264561135,47.9276718839205,0.4617342948913574,red2,QSO,22.20077,22.141897,21.209295,20.556767,20.16265
074811.31+213805.0,117.04713177174943,21.63473032605898,0.782,red1,UNK,22.851017,22.605654,21.746254,21.310488,20.502333
074841.89+435550.9,117.174570692131,43.930810525991824,0.6976061463356018,red1,QSO,22.334148,22.083357,21.221607,20.572227,19.775082
075400.60+240741.7,118.50251429527401,24.128276253200134,0.6961213946342468,red1,QSO,22.092663,21.626297,21.61681,21.291775,20.529636
075430.13+215322.4,118.62555026349091,21.88955844915777,0.397,red2,QSO,21.518642,21.070608,20.413437,19.931149,19.411247
075557.70+463317.2,118.9904412646026,46.55479204310956,0.3549064099788666,red2,QSO,21.657686,21.329273,20.466581,19.991879,19.466576
075620.19+444233.6,119.08412575239377,44.70934659894936,0.7861542701721191,red1,QSO,22.404528,21.954346,21.885166,21.478212,20.834492
075656.39+265640.3,119.23498621520723,26.944530554999854,0.8740000128746033,red1,QSO,22.512577,21.785818,21.44569,20.84053,20.439491
075703.65+301905.4,119.26523132398114,30.318171722537514,0.4503614902496338,red2,QSO,22.013227,21.377932,20.748356,20.269838,19.609055
075838.80+435731.1,119.6616923545777,43.9586400471495,0.4037623107433319,red2,QSO,20.82821,21.563763,22.000406,21.229813,20.96175
075947.73+112507.3,119.948877,11.418709,0.337459,red2,UNK,20.511822,20.407314,19.414555,18.993168,18.320568
080016.23+432352.0,120.06763325106334,43.397805266253556,0.689,red1,UNK,21.89609,21.411333,20.902327,20.254128,19.828526
080035.90+310323.1,120.14961271397932,31.056427747299548,0.6997666358947754,red1,QSO,22.359392,21.660023,21.389101,20.679901,20.3594
080100.62+225334.9,120.25258645617706,22.893055536651392,0.40384820103645325,red2,QSO,22.692823,22.02516,21.39435,20.802145,20.37363
080450.65+400645.8,121.211070780694,40.1127457808522,0.7641018629074097,red1,QSO,22.288034,21.971952,21.859638,21.598585,20.718195
080731.41+494847.2,121.88089091347028,49.81312324058024,0.7376812696456909,red1,QSO,22.698679,23.247698,22.179811,21.206215,20.329037
080731.73+395350.4,121.88223859932239,39.89735831045269,0.37234100699424744,red2,QSO,22.804684,22.27457,21.339712,20.78657,19.985922
080821.55+055834.9,122.08982937117028,5.976361675722789,0.341,red2,UNK,22.942873,22.305857,20.288162,19.752449,19.24237
080821.76+451629.8,122.09066684542225,45.27495642252289,0.6906533241271973,red1,QSO,23.05293,22.775644,22.269958,21.168251,20.57841
080837.03+534855.9,122.15433198462982,53.81553491175797,0.301,red2,QSO,21.16671,21.377056,20.087313,19.85198,18.7649
080912.04+454502.2,122.30017364149359,45.750633133157926,0.77,red1,QSO,20.5433,24.980448,24.709265,24.293047,19.825394
080941.47+521023.3,122.42279781592117,52.173146521524636,0.7969183325767517,red1,QSO,22.801123,22.72841,22.429815,21.442602,20.47501
081019.52+221258.0,122.58137391909537,22.216116491049874,0.7411031723022461,red1,QSO,22.420092,22.113989,21.47522,20.739761,20.348423
081328.47+480007.2,123.36863695719968,48.0020146168316,0.4600452184677124,red2,QSO,19.400257,19.530073,24.676054,24.267527,18.794392
081338.99+524033.6,123.41248948612521,52.67600553352417,0.393,red2,QSO,21.098646,20.87256,20.714642,20.263702,19.61166
081403.56+461212.9,123.51486399426416,46.20360681973021,0.872,red1,QSO,21.57358,21.930233,21.723186,21.317734,20.68093
081519.44+525902.6,123.8310377263784,52.98405924494804,0.7066774368286133,red1,QSO,23.809517,24.785873,24.588316,23.897068,20.325499
081540.04+570023.9,123.91686787362391,57.00666070177467,0.806,red1,QSO,22.377611,21.995993,21.880074,21.702541,20.584717
081543.50+531837.2,123.93127096886454,53.31034001705328,0.8112221956253052,red1,QSO,23.417875,22.978674,23.044674,21.3788,20.357512
081802.05+222244.9,124.50856360835083,22.3791593933159,0.398284375667572,red2,QSO,21.61597,21.405352,20.589201,19.992395,19.447792
081924.37+432206.4,124.85156242641922,43.36844768222572,0.7912275195121765,red1,QSO,21.663406,21.269705,20.743462,20.792002,19.084988
081956.93+463655.8,124.98722820620469,46.61551089790982,0.788,red1,UNK,21.74278,21.311043,20.55964,19.899984,19.265234
082000.21+090727.2,125.00089659325394,9.124231430363677,0.4,red2,UNK,23.510677,22.965584,22.09144,21.222504,20.67826
082007.17+325412.0,125.02990096670855,32.90334983105757,0.7077330946922302,red1,QSO,22.380697,21.67306,21.104483,20.51077,19.970139
082023.37+454958.3,125.09737496156254,45.83288885168725,0.815,red1,QSO,22.785202,22.490396,21.56166,20.943216,19.990997
082041.64+260544.7,125.17353107210843,26.095751068281153,0.7967262268066406,red1,QSO,21.971687,21.836132,21.526434,20.873232,20.102898
082048.08+571439.7,125.20034099938657,57.2443705168471,0.7863064408302307,red1,QSO,23.807169,24.767315,23.045305,21.733519,20.926949
082104.88+500848.8,125.27034645202002,50.14689910539739,0.8254467248916626,red1,QSO,22.604784,22.424673,21.536432,21.072077,20.288994
082136.62+563059.9,125.4026195273751,56.51664254404303,0.692,red1,QSO,21.890726,21.760912,22.020197,21.817308,20.75945
082205.60+492533.2,125.5233527574976,49.425892159151545,0.8027194738388062,red1,QSO,24.043793,23.676281,22.506556,21.672243,20.386387
082257.84+481404.5,125.74103347538411,48.23458750395496,0.7353227734565735,red1,QSO,22.846104,22.073267,21.556475,20.842653,19.988436
082416.66+580411.3,126.06941734417282,58.06981136221554,0.8455502390861511,red1,QSO,21.889757,22.013868,22.097229,21.601322,21.068563
082440.49+504734.1,126.16871990853306,50.792810428011045,0.8165916800498962,red1,QSO,23.242405,23.305765,22.409681,21.436798,20.365871
082644.71+253043.0,126.68631571741804,25.511965879192218,0.8096432685852051,red1,QSO,22.630648,22.704315,21.95305,20.996017,20.17221
082821.87+555852.1,127.09116041309304,55.98114010456612,0.6804364323616028,red1,QSO,22.755173,24.594305,23.411865,21.883324,20.308325
082856.20+515428.8,127.234199761448,51.90802385130656,0.8575577139854431,red1,QSO,21.885641,21.13808,20.44712,19.826748,19.181257
082900.37+473341.4,127.25156029257283,47.56150566402945,0.7767991423606873,red1,QSO,23.540361,23.715656,22.784698,21.724037,20.495316
082908.73+314805.3,127.28637883164383,31.80148029129621,0.8557556867599487,red1,QSO,20.083202,19.896284,21.4222,21.515408,19.795221
083021.52+515611.1,127.58968644909454,51.93644033294933,0.712,red1,QSO,22.885601,22.338924,22.151249,21.555555,20.59149
083134.27+490649.9,127.89281551578073,49.113886451184584,0.8220012187957764,red1,QSO,24.835629,24.657494,22.514322,21.355581,20.25732
083223.04+555511.2,128.09600254839592,55.91979907502905,0.40759438276290894,red2,QSO,24.23854,25.223875,24.836582,21.450817,20.818808
083348.53+560049.0,128.45223600795407,56.013629233652665,0.809,red1,QSO,23.076591,24.25233,21.281263,20.202303,19.37226
083350.65+554215.7,128.4610819789204,55.70438067829577,0.358,red2,QSO,21.830513,21.865911,21.079401,20.647814,19.626074
083423.93+450159.0,128.59972079237926,45.03306058844908,0.458,red2,QSO,22.280993,22.159004,21.224554,20.49816,20.218258
083512.73+535715.1,128.80306075113896,53.954205781249485,0.8282939195632935,red1,QSO,22.75249,23.474337,22.679005,21.74156,20.495869
083540.47+274144.2,128.91862605196593,27.695618194805345,0.794,red1,QSO,22.341244,21.661993,20.941462,20.478464,19.80394
083623.02+555751.4,129.09594957235782,55.96430070097935,0.779,red1,QSO,21.98755,21.412764,21.906769,21.086935,20.68758
083624.84+314744.5,129.10352877628006,31.79570154837777,0.41474613547325134,red2,QSO,21.741566,21.17335,20.68771,20.253237,19.61874
083659.56+274837.4,129.24818634759416,27.810392446916715,0.4529537260532379,red2,QSO,21.355013,20.972519,20.845535,20.304502,19.796734
083701.06+272747.0,129.25443874431636,27.463058098395,0.7085781097412109,red1,QSO,22.122845,21.574076,21.026485,20.337313,19.810513
083829.51+465455.7,129.62296957320004,46.915487815398,0.845,red1,QSO,22.137323,21.920021,21.84582,21.570576,20.687515
083833.73+304327.4,129.640563,30.724301,0.868516,red1,UNK,19.375393,19.040392,24.683533,24.271963,18.733711
083901.02+505623.3,129.75426648513357,50.93980796662236,0.6805436611175537,red1,QSO,23.851143,24.227877,23.169744,21.804924,20.804888
083947.18+393356.4,129.94660526991134,39.565676295989576,0.7230058908462524,red1,QSO,22.494513,21.915813,21.898565,21.552456,20.512495
083948.64+225734.3,129.95270718695934,22.95954693471397,0.7724884152412415,red1,QSO,22.935114,22.17488,21.524359,20.806213,20.2931
084012.05+470724.1,130.05021255068945,47.1233728106167,0.85,red1,QSO,22.551056,22.065462,21.254408,20.854965,20.18306
084021.95+264827.1,130.09147718829007,26.807543798537758,0.8683837056159973,red1,QSO,22.386662,21.699963,21.797615,21.492662,20.608013
084046.22+090229.3,130.19260223617854,9.04149925244563,0.779,red1,UNK,22.015747,21.503265,21.204382,20.521656,19.955187
084049.48+234922.9,130.2061741724823,23.823039348173424,0.7795822620391846,red1,QSO,22.016808,21.699316,21.606834,21.061234,20.465906
084217.97+594621.8,130.5748832975691,59.772729639749926,0.7623650431632996,red1,QSO,21.817852,21.807032,21.83726,21.464193,20.760954
084258.86+203129.6,130.74527555785062,20.524901259560195,0.8385195732116699,red1,QSO,22.846127,22.267563,22.01957,21.560154,20.895737
084309.86+294404.6,130.791084,29.734636,0.397987,red2,UNK,20.895674,20.453924,19.819239,19.04558,18.757402
084311.18+081320.5,130.79661488646707,8.222372194884278,0.696,red1,UNK,22.885208,22.116848,21.833885,20.817518,20.226873
084311.66+464722.0,130.79862036617084,46.78946097120151,0.8567355275154114,red1,QSO,22.953663,24.324772,22.958536,21.809393,20.69152
084332.31+492116.4,130.8846333066918,49.35458056860521,0.421,red2,UNK,20.797897,20.609138,20.197062,19.654276,18.93551
084400.43+554402.2,131.00179197782194,55.733954863603365,0.841171383857727,red1,QSO,22.794914,23.362982,22.854935,21.566189,20.742144
084522.94+550415.2,131.34560240761456,55.0709046068278,0.7408073544502258,red1,QSO,22.947744,22.657969,21.88729,21.04795,20.291899
084524.50+554050.0,131.35208531368542,55.680566668421974,0.7666433453559875,red1,QSO,24.971613,24.498974,23.293512,21.974876,21.092276
084541.49+553117.8,131.42287681489276,55.521638471360845,0.46799904108047485,red2,QSO,22.272789,21.814116,21.57237,20.769173,20.173964
084611.70+504639.4,131.54877264344867,50.77762290445891,0.764,red1,QSO,22.701574,22.05975,21.61586,20.659323,20.09767
084624.55+035203.3,131.60230812754236,3.8676103046307313,0.735,red1,QSO,21.947277,21.430565,21.7234,21.110144,20.608786
084804.52+175353.8,132.01885357607034,17.89829835257144,0.8644838929176331,red1,QSO,22.502165,21.782148,21.004389,20.452497,19.91576
084807.59+205525.5,132.03163744517306,20.923769923477767,0.4791471064090729,red2,QSO,21.269535,21.179752,21.206297,20.796387,20.177525
084827.09+254318.9,132.11291564003736,25.721936035744466,0.6889434456825256,red1,QSO,21.362398,21.222324,20.649414,20.01829,19.635147
084857.88+534709.2,132.24117957002375,53.78590325049371,0.735,red1,QSO,22.343458,21.588465,21.293913,20.748774,20.28096
084943.41+445431.8,132.43088804857186,44.90885826510232,0.463,red2,QSO,21.956823,21.468096,20.771244,20.077456,19.517
084959.83+361644.4,132.4992994673768,36.27902681380369,0.396,red2,QSO,22.638702,21.946884,20.753458,20.120773,19.541195
085109.11+221631.1,132.78798864602152,22.27531108040058,0.44151541590690613,red2,QSO,20.055279,19.325891,21.323738,21.027239,18.92344
085113.08+292803.8,132.80452609380646,29.46773884133586,0.8192818760871887,red1,QSO,21.596376,21.316914,21.205725,20.201147,19.710203
085155.70+244457.4,132.98211582736946,24.749280352009517,0.4,red2,UNK,20.969072,20.87385,20.074554,19.564278,19.068363
085158.94+040924.2,132.99562151163468,4.156744807823996,0.454,red2,UNK,22.287079,21.719624,20.331133,19.635979,19.178059
085159.86+504041.9,132.99943292808544,50.67833047157412,0.46954965591430664,red2,QSO,22.7234,22.141935,21.419395,20.411415,19.644957
085357.38+525004.8,133.48910367710454,52.834674013015515,0.6801478862762451,red1,QSO,24.900469,24.637814,22.790628,21.510408,20.86776
085421.49+174100.9,133.58957895853638,17.683598308758636,0.7616488933563232,red1,QSO,23.014225,22.368814,22.08311,21.767967,20.950409
085428.72+480342.3,133.61970143443972,48.061764931951586,0.88,red1,QSO,22.6166,21.977337,21.676664,21.408283,20.500834
085505.94+531723.4,133.77476796672013,53.28984114114375,0.40899747610092163,red2,QSO,22.852869,22.398731,21.820108,20.665842,20.399178
085523.61+411705.4,133.84839622014027,41.28484917806177,0.43405774235725403,red2,QSO,21.81833,21.430153,20.60801,20.034012,19.580635
085531.17+242314.7,133.87989453796422,24.38743703285105,0.819,red1,QSO,22.43154,21.659323,21.873322,21.499666,20.76595
085537.81+155409.0,133.90757796566166,15.902502063100657,0.442,red2,UNK,21.583174,21.236849,20.602175,19.931562,19.502048
085631.07+105635.7,134.12946023482044,10.943273353211154,0.463,red2,UNK,21.876587,21.455704,20.511541,19.733362,19.489801
085654.82+375513.4,134.22842596510498,37.920396406541144,0.78,red1,GALAXY,23.093092,22.610826,21.8815,21.045103,20.246136
085700.04+353433.5,134.250204,35.575987,0.328763,red2,UNK,20.805426,20.8351,19.749844,19.087437,18.655104
085700.06+100133.3,134.25025404708305,10.025931972068317,0.457,red2,UNK,22.29717,21.57988,20.652231,19.87175,19.419764
085718.01+360936.6,134.32507561667626,36.16017760086513,0.7239560484886169,red1,QSO,22.412996,21.815096,21.385424,20.731384,20.278568
085750.23+504554.2,134.45931119692415,50.765079625333755,0.7130053639411926,red1,VI,22.247313,22.396084,21.57502,20.931776,20.566677
085859.81+442346.1,134.74923357349883,44.39615687773892,0.471,red2,QSO,21.848959,21.275337,20.488716,19.659164,19.357574
085910.40+423911.3,134.79335543243647,42.65314784937498,0.36082595586776733,red2,GALAXY,19.858034,19.286467,19.3445,18.351547,17.938824
090003.26+533715.7,135.0136104111931,53.6210463164144,0.7664218544960022,red1,QSO,23.917154,23.772142,23.13157,21.494179,20.885378
090222.25+480206.4,135.59274488332227,48.03512051485168,0.469,red2,UNK,22.155653,21.434351,20.924501,20.14452,19.862377
090228.88+570425.2,135.62034580785252,57.073673952169806,0.8431551456451416,red1,QSO,21.768044,21.601414,21.32475,20.887688,20.111612
090307.06+280741.4,135.77942663374648,28.12819250057575,0.821,red1,QSO,22.820831,22.422964,21.728964,20.710032,20.353943
090751.95+465619.2,136.9664859838889,46.93868497063632,0.4426823854446411,red2,QSO,21.953812,21.489626,20.892876,20.194828,19.871447
090851.38+552808.2,137.2140968486131,55.468967807793256,0.38219916820526123,red2,QSO,22.563957,22.48033,20.9137,20.324535,19.873707
090924.28+540058.9,137.35117279629105,54.0163802055428,0.726645290851593,red1,QSO,21.965414,21.383835,21.321733,20.820017,20.274363
091053.14+483613.9,137.72142221277957,48.603870621046966,0.7740179300308228,red1,QSO,23.765167,23.498674,22.033909,21.249216,20.511654
091153.85+300147.9,137.97439241867534,30.029993276466275,0.7057638168334961,red1,QSO,21.702179,21.4359,21.234545,20.857918,20.190863
091222.82+464946.0,138.09511002448858,46.82946092492427,0.7593914270401001,red1,QSO,22.28377,22.1989,21.428085,20.99532,20.153545
091302.47+283358.6,138.26033118633634,28.566287207335872,0.39849841594696045,red2,QSO,22.674524,21.988865,21.076408,20.534119,19.929335
091344.13+353619.6,138.43387693043525,35.60546586295824,0.3864811062812805,red2,QSO,21.973225,21.819315,21.318954,20.784853,20.263979
091501.71+241812.1,138.757141,24.303362,0.844409,red1,UNK,20.78537,20.46874,20.275639,20.039421,18.993708
091526.44+110005.3,138.86016681566383,11.001484695232433,0.462,red2,UNK,21.959993,21.386261,20.722506,20.00584,19.670095
091853.08+552524.4,139.7212054911605,55.42345972529826,0.8261721730232239,red1,QSO,22.98748,22.653967,21.46533,21.11677,19.973629
091905.55+561659.9,139.77313332445664,56.283320960249576,0.868,red1,QSO,22.959158,22.216784,22.156153,21.535625,20.761158
091928.82+471520.2,139.8701136309359,47.255619490069805,0.7589776515960693,red1,QSO,23.287754,23.153204,22.179855,21.053698,20.143524
092120.52+425647.5,140.335521192763,42.94655077898967,0.76881343126297,red1,QSO,22.912926,22.377321,21.441607,20.8223,20.20849
092127.30+310509.9,140.3637632851149,31.086104530633555,0.7393125891685486,red1,QSO,22.619612,21.946674,21.663422,21.100018,20.551779
092128.63+110146.4,140.36931232715477,11.02955806645726,0.429,red2,UNK,22.042454,21.328453,20.275558,19.625364,19.247618
092141.39+592112.9,140.42247002825872,59.353606816012146,0.7969269156455994,red1,QSO,22.144396,21.906727,21.298466,20.516136,19.994028
092147.71+534656.7,140.4488115999175,53.782429995232704,0.4599374532699585,red2,QSO,20.829367,25.047749,24.756403,24.327585,21.79709
092229.00+162645.1,140.62083440463454,16.4458683188004,0.749,red1,QSO,22.36656,21.725248,21.7284,21.458076,20.58018
092237.03+300448.8,140.65432127014287,30.080240020377406,0.7025343179702759,red1,QSO,21.99724,21.312712,20.922771,20.30117,19.9227
092309.89+493925.5,140.79122617866886,49.65708924819528,0.758597195148468,red1,QSO,22.852816,23.123932,22.667095,21.710245,21.262466
092314.06+374036.9,140.80859208602428,37.67693341250408,0.7853348255157471,red1,QSO,21.971048,21.499565,21.393301,20.973389,20.249779
092315.30+502953.1,140.8137881610065,50.49808975987199,0.34686294198036194,red2,QSO,23.047483,22.462698,20.925781,20.58785,19.849571
